phi,kxx
0.14935100010000002,3.467091160599e-09
0.20208800010000003,1.085378768408e-08
0.20208800010000003,1.085378768408e-08
0.1572710001,3.6858624485100003e-09
0.1572710001,3.6858624485100003e-09
0.2416690001,2.541909782247e-08
0.2416690001,2.541909782247e-08
0.08297900009999999,6.016047575208e-10
0.08297900009999999,6.016047575208e-10
0.14326900010000002,2.827663554529e-09
0.14326900010000002,2.827663554529e-09
0.1314420001,2.840641595924e-09
0.1314420001,2.840641595924e-09
0.1090190001,2.138544360304e-09
0.1090190001,2.138544360304e-09
0.1119620001,2.682339098604e-09
0.1119620001,2.682339098604e-09
0.1600120001,5.647678453483001e-09
0.1600120001,5.647678453483001e-09
0.16200200010000002,5.070259238352e-09
0.16200200010000002,5.070259238352e-09
0.16919200010000002,5.216067286694e-09
0.16919200010000002,5.216067286694e-09
0.1218690001,1.776017824515e-09
0.1218690001,1.776017824515e-09
0.1119530001,8.638431083337e-10
0.1119530001,8.638431083337e-10
0.1479580001,1.5164668658479997e-09
0.1479580001,1.5164668658479997e-09
0.1700760001,2.19067364901e-09
0.1700760001,2.19067364901e-09
0.17577200010000002,1.746400256282e-09
0.17577200010000002,1.746400256282e-09
0.15153700009999999,6.413846749738999e-10
0.15153700009999999,6.413846749738999e-10
0.1826280001,1.3135653046009996e-09
0.1826280001,1.3135653046009996e-09
0.1673940001,1.280819189507e-09
0.1673940001,1.280819189507e-09
0.1063510001,4.20636579693e-10
0.1063510001,4.20636579693e-10
0.1066090001,5.613313784177e-10
0.1066090001,5.613313784177e-10
0.0990480001,5.323720880258001e-10
0.0990480001,5.323720880258001e-10
0.0731340001,4.832677192343e-10
0.0731340001,4.832677192343e-10
0.0630150001,4.650649058891e-10
0.0630150001,4.650649058891e-10
0.1172460001,1.2306834858669999e-09
0.1172460001,1.2306834858669999e-09
0.1333210001,2.450777284725e-09
0.1333210001,2.450777284725e-09
0.0965030001,1.103587503293e-09
0.0965030001,1.103587503293e-09
0.1227130001,1.800315876161e-09
0.1227130001,1.800315876161e-09
0.1321660001,2.001016598449e-09
0.1321660001,2.001016598449e-09
0.17615700010000002,5.795154402202e-09
0.17615700010000002,5.795154402202e-09
0.2111840001,1.186044945008e-08
0.2111840001,1.186044945008e-08
0.1298300001,3.419926096092e-09
0.1298300001,3.419926096092e-09
0.1998340001,1.107061473309e-08
0.1998340001,1.107061473309e-08
0.1635390001,3.418771395831e-09
0.1635390001,3.418771395831e-09
0.1116310001,1.5879497204669998e-09
0.1116310001,1.5879497204669998e-09
0.0937230001,1.6406316862209998e-09
0.0937230001,1.6406316862209998e-09
0.1411720001,4.033338403974001e-09
0.1411720001,4.033338403974001e-09
0.1246640001,3.2069875248840003e-09
0.1246640001,3.2069875248840003e-09
0.15334400010000002,5.244253816142e-09
0.15334400010000002,5.244253816142e-09
0.1585730001,4.94961773416e-09
0.1585730001,4.94961773416e-09
0.17220000010000003,5.9472787596640005e-09
0.17220000010000003,5.9472787596640005e-09
0.18063700010000003,8.02950927647e-09
0.18063700010000003,8.02950927647e-09
0.18451800010000002,8.071147570497e-09
0.18451800010000002,8.071147570497e-09
0.1950540001,5.551384347102e-09
0.1950540001,5.551384347102e-09
0.16957900010000002,1.6103923563089996e-09
0.16957900010000002,1.6103923563089996e-09
0.1788080001,2.6083691972690003e-09
0.1788080001,2.6083691972690003e-09
0.1287530001,5.819580753877e-10
0.1287530001,5.819580753877e-10
0.19917800010000003,1.964026713165e-09
0.19917800010000003,1.964026713165e-09
0.1221680001,4.728931815047001e-10
0.1221680001,4.728931815047001e-10
0.07834200009999999,2.0195806257220002e-10
0.07834200009999999,2.0195806257220002e-10
0.08361600009999999,2.733994664126e-10
0.08361600009999999,2.733994664126e-10
0.046641000099999996,2.312499461162e-10
0.046641000099999996,2.312499461162e-10
0.1111140001,1.0654034408160001e-09
0.1111140001,1.0654034408160001e-09
0.17722500010000003,6.5638393528729994e-09
0.17722500010000003,6.5638393528729994e-09
0.1669810001,2.6471651521920003e-09
0.1669810001,2.6471651521920003e-09
0.1755890001,3.054290751908e-09
0.1755890001,3.054290751908e-09
0.1454600001,1.914660809699e-09
0.1454600001,1.914660809699e-09
0.1436530001,2.477720290815e-09
0.1436530001,2.477720290815e-09
0.1461490001,3.2092673177070004e-09
0.1461490001,3.2092673177070004e-09
0.1384300001,2.9635530237059995e-09
0.1384300001,2.9635530237059995e-09
0.1261890001,1.827110843756e-09
0.1261890001,1.827110843756e-09
0.1398930001,1.7949963595739997e-09
0.1398930001,1.7949963595739997e-09
0.16791400010000002,4.027505687271e-09
0.16791400010000002,4.027505687271e-09
0.08926500009999999,8.804441451629998e-10
0.08926500009999999,8.804441451629998e-10
0.1038430001,1.5139502114329999e-09
0.1038430001,1.5139502114329999e-09
0.1190910001,3.0254133761500003e-09
0.1190910001,3.0254133761500003e-09
0.1080970001,1.532060253988e-09
0.1080970001,1.532060253988e-09
0.1439300001,2.996634692722e-09
0.1439300001,2.996634692722e-09
0.0958740001,1.1085517274919999e-09
0.0958740001,1.1085517274919999e-09
0.1124870001,1.941909762012e-09
0.1124870001,1.941909762012e-09
0.1403230001,4.295761309444001e-09
0.1403230001,4.295761309444001e-09
0.1062320001,1.228610946937e-09
0.1062320001,1.228610946937e-09
0.1286360001,1.994394343106e-09
0.1286360001,1.994394343106e-09
0.1391980001,2.320286285999e-09
0.1391980001,2.320286285999e-09
0.1583270001,1.894458489748e-09
0.1583270001,1.894458489748e-09
0.1102590001,3.963819526722e-10
0.1102590001,3.963819526722e-10
0.1071140001,1.84988903352e-10
0.1071140001,1.84988903352e-10
0.1181140001,2.6581200008220004e-10
0.1181140001,2.6581200008220004e-10
0.07896800009999999,1.235193725348e-10
0.07896800009999999,1.235193725348e-10
0.06349700009999999,1.811241117092e-10
0.06349700009999999,1.811241117092e-10
0.06620000009999999,1.8101258937630001e-10
0.06620000009999999,1.8101258937630001e-10
0.0908840001,3.443099055176e-10
0.0908840001,3.443099055176e-10
0.1150270001,1.2552085298720001e-09
0.1150270001,1.2552085298720001e-09
0.1718740001,4.638865194689e-09
0.1718740001,4.638865194689e-09
0.1452490001,1.562842391715e-09
0.1452490001,1.562842391715e-09
0.1661570001,2.0826450245920003e-09
0.1661570001,2.0826450245920003e-09
0.2061880001,7.407816682101e-09
0.2061880001,7.407816682101e-09
0.2121720001,9.490866345246e-09
0.2121720001,9.490866345246e-09
0.17752300010000002,6.789272373058998e-09
0.17752300010000002,6.789272373058998e-09
0.1439710001,3.436871569153e-09
0.1439710001,3.436871569153e-09
0.1086240001,1.3096669575660002e-09
0.1086240001,1.3096669575660002e-09
0.1006720001,8.968428627158001e-10
0.1006720001,8.968428627158001e-10
0.1191700001,1.89301758173e-09
0.1191700001,1.89301758173e-09
0.0932540001,3.4850827723579996e-10
0.0932540001,3.4850827723579996e-10
0.1097070001,1.12953371685e-09
0.1097070001,1.12953371685e-09
0.1073980001,8.660696072985001e-10
0.1073980001,8.660696072985001e-10
0.13172500010000002,2.384633685159e-09
0.13172500010000002,2.384633685159e-09
0.1406220001,3.318875019405e-09
0.1406220001,3.318875019405e-09
0.1125820001,1.591778982871e-09
0.1125820001,1.591778982871e-09
0.14984700010000002,3.7208291410290004e-09
0.14984700010000002,3.7208291410290004e-09
0.1267130001,2.363108887986e-09
0.1267130001,2.363108887986e-09
0.0910040001,8.106627463132001e-10
0.0910040001,8.106627463132001e-10
0.1222080001,2.542047951509e-09
0.1222080001,2.542047951509e-09
0.1758450001,4.439042834138e-09
0.1758450001,4.439042834138e-09
0.1519630001,1.371142409923e-09
0.1519630001,1.371142409923e-09
0.12909200010000002,4.780222218948e-10
0.12909200010000002,4.780222218948e-10
0.1064590001,2.480809360744e-10
0.1064590001,2.480809360744e-10
0.0947300001,2.4604491330650004e-10
0.0947300001,2.4604491330650004e-10
0.0973610001,2.1786035770510003e-10
0.0973610001,2.1786035770510003e-10
0.0483780001,8.748482900520001e-11
0.0483780001,8.748482900520001e-11
0.0612340001,1.242151534613e-10
0.0612340001,1.242151534613e-10
0.1437620001,1.117779460347e-09
0.1437620001,1.117779460347e-09
0.1945340001,4.36644475619e-09
0.1945340001,4.36644475619e-09
0.17811000010000003,3.157276198263e-09
0.17811000010000003,3.157276198263e-09
0.1773940001,2.9928449072500003e-09
0.1773940001,2.9928449072500003e-09
0.1984580001,3.184268550518e-09
0.1984580001,3.184268550518e-09
0.19908900010000002,6.849158878903e-09
0.19908900010000002,6.849158878903e-09
0.2237780001,1.1220528382359998e-08
0.2237780001,1.1220528382359998e-08
0.19260000010000003,7.035618297972e-09
0.19260000010000003,7.035618297972e-09
0.17022900010000003,3.078894749777e-09
0.17022900010000003,3.078894749777e-09
0.16936900010000003,3.193131121752e-09
0.16936900010000003,3.193131121752e-09
0.1086830001,1.223429599612e-09
0.1086830001,1.223429599612e-09
0.1462000001,2.331853027075e-09
0.1462000001,2.331853027075e-09
0.0629190001,3.4830398411269995e-10
0.0629190001,3.4830398411269995e-10
0.0882870001,3.943577729839e-10
0.0882870001,3.943577729839e-10
0.1103830001,7.474108320161999e-10
0.1103830001,7.474108320161999e-10
0.14424000010000002,2.224209302744e-09
0.14424000010000002,2.224209302744e-09
0.1131980001,1.150002506092e-09
0.1131980001,1.150002506092e-09
0.0939940001,9.820784935202996e-10
0.0939940001,9.820784935202996e-10
0.1188260001,1.859037812511e-09
0.1188260001,1.859037812511e-09
0.1308490001,1.370708163671e-09
0.1308490001,1.370708163671e-09
0.08894700009999999,7.673032580510001e-10
0.08894700009999999,7.673032580510001e-10
0.1512520001,2.679171074811e-09
0.1512520001,2.679171074811e-09
0.12822400009999999,1.3871206981499999e-09
0.12822400009999999,1.3871206981499999e-09
0.1653730001,1.20661242658e-09
0.1653730001,1.20661242658e-09
0.13868600009999998,7.809198388211002e-10
0.13868600009999998,7.809198388211002e-10
0.1241640001,4.069805219909e-10
0.1241640001,4.069805219909e-10
0.1049630001,2.748532044335e-10
0.1049630001,2.748532044335e-10
0.0911610001,2.1093807767889998e-10
0.0911610001,2.1093807767889998e-10
0.1186370001,3.446770409852e-10
0.1186370001,3.446770409852e-10
0.1479980001,7.187357755346998e-10
0.1479980001,7.187357755346998e-10
0.13492000010000002,1.249997574848e-09
0.13492000010000002,1.249997574848e-09
0.17532500010000002,3.830979650542e-09
0.17532500010000002,3.830979650542e-09
0.1907580001,4.13925501253e-09
0.1907580001,4.13925501253e-09
0.1737010001,2.92928704673e-09
0.1737010001,2.92928704673e-09
0.1854000001,2.9745868262e-09
0.1854000001,2.9745868262e-09
0.2611760001,1.952608010584e-08
0.2611760001,1.952608010584e-08
0.15656300010000002,2.2892672866799998e-09
0.15656300010000002,2.2892672866799998e-09
0.17614200010000003,4.797838799853e-09
0.17614200010000003,4.797838799853e-09
0.16850000010000002,4.738771440348e-09
0.16850000010000002,4.738771440348e-09
0.1412300001,1.9286751205589997e-09
0.1412300001,1.9286751205589997e-09
0.1361490001,2.279467138311e-09
0.1361490001,2.279467138311e-09
0.1330680001,1.6941229290809996e-09
0.1330680001,1.6941229290809996e-09
0.1204460001,7.147495923259999e-10
0.1204460001,7.147495923259999e-10
0.1000860001,5.523523502343e-10
0.1000860001,5.523523502343e-10
0.1184180001,9.571665755817e-10
0.1184180001,9.571665755817e-10
0.1389490001,1.090214692578e-09
0.1389490001,1.090214692578e-09
0.0873680001,5.349795393844001e-10
0.0873680001,5.349795393844001e-10
0.0685000001,4.106183212747e-10
0.0685000001,4.106183212747e-10
0.0338090001,1.999684251994e-10
0.0338090001,1.999684251994e-10
0.1153170001,1.3447915578130002e-09
0.1153170001,1.3447915578130002e-09
0.1242270001,1.7687441997940001e-09
0.1242270001,1.7687441997940001e-09
0.1344290001,1.6016679543369999e-09
0.1344290001,1.6016679543369999e-09
0.1665210001,2.9390378489340003e-09
0.1665210001,2.9390378489340003e-09
0.14491100010000002,9.536274686279e-10
0.14491100010000002,9.536274686279e-10
0.1069360001,4.0235678633039996e-10
0.1069360001,4.0235678633039996e-10
0.1185760001,3.1103381261150005e-10
0.1185760001,3.1103381261150005e-10
0.0846480001,1.560355344999e-10
0.0846480001,1.560355344999e-10
0.0846090001,1.6985246069990002e-10
0.0846090001,1.6985246069990002e-10
0.1363680001,5.167036937149998e-10
0.1363680001,5.167036937149998e-10
0.0979470001,2.007707938423e-10
0.0979470001,2.007707938423e-10
0.1089810001,7.730313608842e-10
0.1089810001,7.730313608842e-10
0.1385460001,1.5378041475940001e-09
0.1385460001,1.5378041475940001e-09
0.16247400010000002,2.627594463153e-09
0.16247400010000002,2.627594463153e-09
0.1652170001,4.053915754779e-09
0.1652170001,4.053915754779e-09
0.2147820001,7.4354604037340004e-09
0.2147820001,7.4354604037340004e-09
0.2115200001,6.080158112776e-09
0.2115200001,6.080158112776e-09
0.2147110001,7.664614124760999e-09
0.2147110001,7.664614124760999e-09
0.1855910001,2.748226098112e-09
0.1855910001,2.748226098112e-09
0.1688540001,3.194789152896e-09
0.1688540001,3.194789152896e-09
0.1236370001,1.7117395099860002e-09
0.1236370001,1.7117395099860002e-09
0.1198930001,1.04900077557e-09
0.1198930001,1.04900077557e-09
0.1211240001,8.047875919083e-10
0.1211240001,8.047875919083e-10
0.1325490001,5.823390277814998e-10
0.1325490001,5.823390277814998e-10
0.1033690001,6.989933618414999e-10
0.1033690001,6.989933618414999e-10
0.1071780001,7.6999755866e-10
0.1071780001,7.6999755866e-10
0.1362860001,9.290738038472e-10
0.1362860001,9.290738038472e-10
0.08592200009999999,3.3913053203919995e-10
0.08592200009999999,3.3913053203919995e-10
0.0512250001,1.506656848246e-10
0.0512250001,1.506656848246e-10
0.057727000099999995,2.5143844914099996e-10
0.057727000099999995,2.5143844914099996e-10
0.0522150001,3.849514070116e-10
0.0522150001,3.849514070116e-10
0.0706910001,6.438924470792e-10
0.0706910001,6.438924470792e-10
0.1200360001,8.867851273655001e-10
0.1200360001,8.867851273655001e-10
0.1409590001,1.81021471686e-09
0.1409590001,1.81021471686e-09
0.1383110001,1.4389341714000002e-09
0.1383110001,1.4389341714000002e-09
0.18054800010000002,2.4484974919020002e-09
0.18054800010000002,2.4484974919020002e-09
0.1187800001,2.4781940139990004e-10
0.1187800001,2.4781940139990004e-10
0.1207500001,1.495938861208e-10
0.1207500001,1.495938861208e-10
0.0587430001,5.4620283115199986e-11
0.0587430001,5.4620283115199986e-11
0.0757300001,1.097211978775e-10
0.0757300001,1.097211978775e-10
0.07998300009999999,2.0064742842979998e-10
0.07998300009999999,2.0064742842979998e-10
0.1028270001,5.664278503389e-10
0.1028270001,5.664278503389e-10
0.1147520001,8.094715298900999e-10
0.1147520001,8.094715298900999e-10
0.15836700010000002,2.413214983927e-09
0.15836700010000002,2.413214983927e-09
0.1995280001,5.948472936856999e-09
0.1995280001,5.948472936856999e-09
0.2042710001,6.357828983231e-09
0.2042710001,6.357828983231e-09
0.2005840001,3.732060328183e-09
0.2005840001,3.732060328183e-09
0.1908400001,3.3317346300040004e-09
0.1908400001,3.3317346300040004e-09
0.19964700010000003,4.3042389805909995e-09
0.19964700010000003,4.3042389805909995e-09
0.1195900001,7.540834204474998e-10
0.1195900001,7.540834204474998e-10
0.1244030001,6.291409045140998e-10
0.1244030001,6.291409045140998e-10
0.13325300010000002,7.517838891585001e-10
0.13325300010000002,7.517838891585001e-10
0.1677290001,1.276003003803e-09
0.1677290001,1.276003003803e-09
0.1012210001,4.687244174854998e-10
0.1012210001,4.687244174854998e-10
0.0921780001,4.1262374942029996e-10
0.0921780001,4.1262374942029996e-10
0.1440040001,7.970145839975001e-10
0.1440040001,7.970145839975001e-10
0.1599590001,1.134340033321e-09
0.1599590001,1.134340033321e-09
0.1054120001,4.2293117636550006e-10
0.1054120001,4.2293117636550006e-10
0.07424700009999999,4.4301802629040003e-10
0.07424700009999999,4.4301802629040003e-10
0.0322120001,2.2654232197520002e-10
0.0322120001,2.2654232197520002e-10
0.0937680001,6.021140099435999e-10
0.0937680001,6.021140099435999e-10
0.08292100009999999,4.524303138025e-10
0.08292100009999999,4.524303138025e-10
0.0937650001,6.940439414919998e-10
0.0937650001,6.940439414919998e-10
0.1428360001,2.271196721057e-09
0.1428360001,2.271196721057e-09
0.1371190001,1.4711078709799999e-09
0.1371190001,1.4711078709799999e-09
0.19423200010000002,4.453412437386e-09
0.19423200010000002,4.453412437386e-09
0.13556000010000002,5.241204223145e-10
0.13556000010000002,5.241204223145e-10
0.0905660001,1.689079751018e-10
0.0905660001,1.689079751018e-10
0.0596890001,6.805329615149999e-11
0.0596890001,6.805329615149999e-11
0.07659600009999999,1.341416280127e-10
0.07659600009999999,1.341416280127e-10
0.0737310001,1.7486504414060002e-10
0.0737310001,1.7486504414060002e-10
0.038237000099999995,1.041539635422e-10
0.038237000099999995,1.041539635422e-10
0.07469400009999999,2.690668731256e-10
0.07469400009999999,2.690668731256e-10
0.1146530001,1.0405625813549999e-09
0.1146530001,1.0405625813549999e-09
0.1289070001,7.776215411525e-10
0.1289070001,7.776215411525e-10
0.1878720001,2.575731643738e-09
0.1878720001,2.575731643738e-09
0.16285900009999998,2.812751143466e-09
0.16285900009999998,2.812751143466e-09
0.1717150001,1.9727313766709996e-09
0.1717150001,1.9727313766709996e-09
0.1794270001,3.149726235018e-09
0.1794270001,3.149726235018e-09
0.1735690001,1.90466327667e-09
0.1735690001,1.90466327667e-09
0.1476810001,1.104377041933e-09
0.1476810001,1.104377041933e-09
0.08780400009999999,2.852652452485e-10
0.08780400009999999,2.852652452485e-10
0.1120150001,3.760049472971e-10
0.1120150001,3.760049472971e-10
0.07502500009999999,3.6039774223089994e-10
0.07502500009999999,3.6039774223089994e-10
0.0958680001,5.134142783561002e-10
0.0958680001,5.134142783561002e-10
0.1836760001,3.853195294025e-09
0.1836760001,3.853195294025e-09
0.1361510001,1.3584110993529998e-09
0.1361510001,1.3584110993529998e-09
0.1176030001,1.3458278272780002e-09
0.1176030001,1.3458278272780002e-09
0.0595900001,3.7610166578050007e-10
0.0595900001,3.7610166578050007e-10
0.038683000099999997,1.966869052269e-10
0.038683000099999997,1.966869052269e-10
0.0728560001,4.2556626157649995e-10
0.0728560001,4.2556626157649995e-10
0.0568490001,2.4346706964690003e-10
0.0568490001,2.4346706964690003e-10
0.1073390001,7.575988412420998e-10
0.1073390001,7.575988412420998e-10
0.0980710001,6.014863267247999e-10
0.0980710001,6.014863267247999e-10
0.0918540001,3.804648536898e-10
0.0918540001,3.804648536898e-10
0.1283580001,8.914562353443999e-10
0.1283580001,8.914562353443999e-10
0.1175260001,3.5184309106650005e-10
0.1175260001,3.5184309106650005e-10
0.1087770001,2.9513053055529997e-10
0.1087770001,2.9513053055529997e-10
0.06281500009999999,7.738860364619999e-11
0.06281500009999999,7.738860364619999e-11
0.0601660001,1.2478559512869998e-10
0.0601660001,1.2478559512869998e-10
0.0942380001,2.565053133632e-10
0.0942380001,2.565053133632e-10
0.07578900009999999,1.8612682591689999e-10
0.07578900009999999,1.8612682591689999e-10
0.0152550001,5.26513711317e-11
0.0152550001,5.26513711317e-11
0.05850000010000001,2.0303578281580002e-10
0.05850000010000001,2.0303578281580002e-10
0.08933300009999999,4.230042086897e-10
0.08933300009999999,4.230042086897e-10
0.1203950001,9.059610470845e-10
0.1203950001,9.059610470845e-10
0.1109850001,1.22200843006e-09
0.1109850001,1.22200843006e-09
0.15687000010000002,1.9321096136429998e-09
0.15687000010000002,1.9321096136429998e-09
0.1643760001,2.51606226102e-09
0.1643760001,2.51606226102e-09
0.1559750001,1.4142610889e-09
0.1559750001,1.4142610889e-09
0.1419480001,1.1426499275070001e-09
0.1419480001,1.1426499275070001e-09
0.0971240001,4.1353369270290004e-10
0.0971240001,4.1353369270290004e-10
0.08919200009999999,2.965368962578e-10
0.08919200009999999,2.965368962578e-10
0.07721800009999999,4.2110635518379995e-10
0.07721800009999999,4.2110635518379995e-10
0.0981570001,7.514976814014999e-10
0.0981570001,7.514976814014999e-10
0.1670140001,2.591749408897e-09
0.1670140001,2.591749408897e-09
0.1654530001,2.54912419157e-09
0.1654530001,2.54912419157e-09
0.0771040001,6.096708816517e-10
0.0771040001,6.096708816517e-10
0.0569380001,3.3014064769950004e-10
0.0569380001,3.3014064769950004e-10
0.040058000100000005,2.0232914573299998e-10
0.040058000100000005,2.0232914573299998e-10
0.031786000099999996,2.7791760128000003e-10
0.031786000099999996,2.7791760128000003e-10
0.0505080001,5.62960788786e-10
0.0505080001,5.62960788786e-10
0.0650280001,5.060251836090001e-10
0.0650280001,5.060251836090001e-10
0.0722000001,3.2586233519399997e-10
0.0722000001,3.2586233519399997e-10
0.0881500001,3.3529534809540003e-10
0.0881500001,3.3529534809540003e-10
0.1148100001,5.844806513425e-10
0.1148100001,5.844806513425e-10
0.0472250001,1.189706430451e-10
0.0472250001,1.189706430451e-10
0.0960740001,1.71655569569e-10
0.0960740001,1.71655569569e-10
0.052683000099999995,6.002467510600001e-11
0.052683000099999995,6.002467510600001e-11
0.0178900001,3.10693324073e-11
0.0178900001,3.10693324073e-11
0.0849290001,1.379689165701e-10
0.0849290001,1.379689165701e-10
0.0875080001,2.2295386885639997e-10
0.0875080001,2.2295386885639997e-10
0.027721000099999997,8.912213475989998e-11
0.027721000099999997,8.912213475989998e-11
0.0643620001,1.5244313368789995e-10
0.0643620001,1.5244313368789995e-10
0.12972600010000002,7.430723171893999e-10
0.12972600010000002,7.430723171893999e-10
0.0647660001,2.1820479393679998e-10
0.0647660001,2.1820479393679998e-10
0.0961580001,6.279605442473e-10
0.0961580001,6.279605442473e-10
0.1127300001,8.476279585147001e-10
0.1127300001,8.476279585147001e-10
0.1629260001,1.6829509573249996e-09
0.1629260001,1.6829509573249996e-09
0.1773460001,3.275470132671e-09
0.1773460001,3.275470132671e-09
0.16145100010000002,1.9032223686520004e-09
0.16145100010000002,1.9032223686520004e-09
0.0562130001,1.364006954464e-10
0.0562130001,1.364006954464e-10
0.1218090001,4.876703840756e-10
0.1218090001,4.876703840756e-10
0.06812900009999999,5.772376212438e-10
0.06812900009999999,5.772376212438e-10
0.1110430001,1.5828177193070002e-09
0.1110430001,1.5828177193070002e-09
0.12731700010000002,1.8618998900809999e-09
0.12731700010000002,1.8618998900809999e-09
0.0906840001,6.614142833474e-10
0.0906840001,6.614142833474e-10
0.06332900009999999,5.030427013964001e-10
0.06332900009999999,5.030427013964001e-10
0.029068000099999998,2.1894103871860001e-10
0.029068000099999998,2.1894103871860001e-10
0.033869000100000005,2.1426302227659999e-10
0.033869000100000005,2.1426302227659999e-10
0.0032280001,1.63858875499e-10
0.0032280001,1.63858875499e-10
0.0152680001,1.656570497516e-10
0.0152680001,1.656570497516e-10
0.0319280001,1.458583814303e-10
0.0319280001,1.458583814303e-10
0.0583740001,1.6191562352129998e-10
0.0583740001,1.6191562352129998e-10
0.043066000099999995,1.012820167392e-10
0.043066000099999995,1.012820167392e-10
0.0209660001,6.90885786932e-11
0.0209660001,6.90885786932e-11
0.028571000099999997,4.78134731151e-11
0.028571000099999997,4.78134731151e-11
0.0905060001,2.300192527611e-10
0.0905060001,2.300192527611e-10
0.0387840001,7.63059487861e-11
0.0387840001,7.63059487861e-11
0.0199010001,4.45447831455e-11
0.0199010001,4.45447831455e-11
0.022076000099999996,5.39323975751e-11
0.022076000099999996,5.39323975751e-11
0.0727870001,1.9715075917790002e-10
0.0727870001,1.9715075917790002e-10
0.1073600001,4.340834096555e-10
0.1073600001,4.340834096555e-10
0.1054220001,3.177320610486e-10
0.1054220001,3.177320610486e-10
0.13083200009999998,7.580824336590999e-10
0.13083200009999998,7.580824336590999e-10
0.1158610001,6.181465789521e-10
0.1158610001,6.181465789521e-10
0.1243780001,9.633131338941001e-10
0.1243780001,9.633131338941001e-10
0.08938600009999999,2.629824909811e-10
0.08938600009999999,2.629824909811e-10
0.0824710001,2.4012534735310005e-10
0.0824710001,2.4012534735310005e-10
0.08761200009999999,2.785877222007e-10
0.08761200009999999,2.785877222007e-10
0.0937610001,6.572780877971001e-10
0.0937610001,6.572780877971001e-10
0.0947610001,4.805378893865001e-10
0.0947610001,4.805378893865001e-10
0.0998010001,3.298741784085e-10
0.0998010001,3.298741784085e-10
0.023285000099999998,1.6549322048380001e-10
0.023285000099999998,1.6549322048380001e-10
0.07608200009999999,4.603632032879001e-10
0.07608200009999999,4.603632032879001e-10
0.0927230001,1.014182121546e-09
0.0927230001,1.014182121546e-09
0.0709940001,6.431631107604999e-10
0.0709940001,6.431631107604999e-10
0.06735400009999999,6.22008409825e-10
0.06735400009999999,6.22008409825e-10
0.0192600001,1.4801283499420002e-10
0.0192600001,1.4801283499420002e-10
0.08454500009999999,8.297222090827998e-10
0.08454500009999999,8.297222090827998e-10
0.08748500009999999,1.5720799938029999e-09
0.08748500009999999,1.5720799938029999e-09
1e-10,1.6473032877290003e-10
1e-10,1.6473032877290003e-10
0.0449160001,2.141001799321e-10
0.0449160001,2.141001799321e-10
0.0454710001,1.3940785074149998e-10
0.0454710001,1.3940785074149998e-10
0.0027590001,3.5227240270199995e-11
0.0027590001,3.5227240270199995e-11
1e-10,3.5997040444200004e-11
1e-10,3.5997040444200004e-11
0.023297000099999996,6.1830744745e-11
0.023297000099999996,6.1830744745e-11
0.051284000100000005,1.004164850051e-10
0.051284000100000005,1.004164850051e-10
0.0157490001,5.458475387640001e-11
0.0157490001,5.458475387640001e-11
1e-10,4.17784371356e-11
1e-10,4.17784371356e-11
1e-10,2.9330373552699996e-11
1e-10,2.9330373552699996e-11
0.046079000099999996,1.0363878957959998e-10
0.046079000099999996,1.0363878957959998e-10
0.0849020001,3.225038352041e-10
0.0849020001,3.225038352041e-10
0.1130170001,5.195568889752999e-10
0.1130170001,5.195568889752999e-10
0.08964100009999999,3.0675155241279995e-10
0.08964100009999999,3.0675155241279995e-10
0.1038500001,3.61204058567e-10
0.1038500001,3.61204058567e-10
0.1119310001,4.794374699069999e-10
0.1119310001,4.794374699069999e-10
0.06498200009999999,1.4064841332959997e-10
0.06498200009999999,1.4064841332959997e-10
0.07488500009999999,1.641421224861e-10
0.07488500009999999,1.641421224861e-10
0.061794000099999996,1.965822913571e-10
0.061794000099999996,1.965822913571e-10
0.0369720001,1.055563815515e-10
0.0369720001,1.055563815515e-10
0.0498070001,1.1516802757020002e-10
0.0498070001,1.1516802757020002e-10
0.06725300009999999,1.281707420477e-10
0.06725300009999999,1.281707420477e-10
0.031621000100000005,2.412050414433e-10
0.031621000100000005,2.412050414433e-10
0.0853890001,5.804924942872e-10
0.0853890001,5.804924942872e-10
0.1161680001,1.524421467646e-09
0.1161680001,1.524421467646e-09
0.08343500009999999,8.859551248702001e-10
0.08343500009999999,8.859551248702001e-10
0.0516900001,3.783745501404e-10
0.0516900001,3.783745501404e-10
0.037203000099999994,2.414892753537e-10
0.037203000099999994,2.414892753537e-10
0.0909630001,1.188393822462e-09
0.0909630001,1.188393822462e-09
0.0654320001,6.351562020275999e-10
0.0654320001,6.351562020275999e-10
0.07974700009999999,5.610876083626e-10
0.07974700009999999,5.610876083626e-10
0.030791000099999997,1.505176463296e-10
0.030791000099999997,1.505176463296e-10
1e-10,4.45842600775e-11
1e-10,4.45842600775e-11
0.0017410001000000002,3.7341229978800004e-11
0.0017410001000000002,3.7341229978800004e-11
0.015695000100000002,5.98026173635e-11
0.015695000100000002,5.98026173635e-11
0.055888000099999995,9.4527513674e-11
0.055888000099999995,9.4527513674e-11
0.031696000099999996,7.678164581669998e-11
0.031696000099999996,7.678164581669998e-11
0.0192510001,6.062669831899999e-11
0.0192510001,6.062669831899999e-11
0.0196060001,6.436417685609999e-11
0.0196060001,6.436417685609999e-11
0.018225000100000003,4.9415249631e-11
0.018225000100000003,4.9415249631e-11
0.0736140001,1.651961565705e-10
0.0736140001,1.651961565705e-10
