"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2322e-05,-3.2429e-05,0,1,0.192,0.192,0.5,0
1.2386e-05,-3.2429e-05,0,1,0.193,0.193,0.5,0
1.245e-05,-3.2429e-05,0,1,0.194,0.194,0.5,0
1.2515e-05,-3.2429e-05,0,1,0.195,0.195,0.5,0
1.2579e-05,-3.2429e-05,0,1,0.196,0.196,0.5,0
1.2643e-05,-3.2429e-05,0,1,0.197,0.197,0.5,0
1.2707e-05,-3.2429e-05,0,1,0.198,0.198,0.5,0
1.2771e-05,-3.2429e-05,0,1,0.199,0.199,0.5,0
1.2836e-05,-3.2429e-05,0,1,0.2,0.2,0.5,0
1.29e-05,-3.2429e-05,0,1,0.201,0.201,0.5,0
1.2964e-05,-3.2429e-05,0,1,0.202,0.202,0.5,0
1.3028e-05,-3.2429e-05,0,1,0.203,0.203,0.5,0
1.3092e-05,-3.2429e-05,0,1,0.204,0.204,0.5,0
1.3156e-05,-3.2429e-05,0,1,0.205,0.205,0.5,0
1.3221e-05,-3.2429e-05,0,1,0.206,0.206,0.5,0
1.3285e-05,-3.2429e-05,0,1,0.207,0.207,0.5,0
1.3349e-05,-3.2429e-05,0,1,0.208,0.208,0.5,0
1.3413e-05,-3.2429e-05,0,1,0.209,0.209,0.5,0
1.3477e-05,-3.2429e-05,0,1,0.21,0.21,0.5,0
1.3542e-05,-3.2429e-05,0,1,0.211,0.211,0.5,0
1.3606e-05,-3.2429e-05,0,1,0.212,0.212,0.5,0
1.367e-05,-3.2429e-05,0,1,0.213,0.213,0.5,0
1.3734e-05,-3.2429e-05,0,1,0.214,0.214,0.5,0
1.3798e-05,-3.2429e-05,0,1,0.215,0.215,0.5,0
1.3862e-05,-3.2429e-05,0,1,0.216,0.216,0.5,0
1.3927e-05,-3.2429e-05,0,1,0.217,0.217,0.5,0
1.3991e-05,-3.2429e-05,0,1,0.218,0.218,0.5,0
1.4055e-05,-3.2429e-05,0,1,0.219,0.219,0.5,0
1.4119e-05,-3.2429e-05,0,1,0.22,0.22,0.5,0
1.4183e-05,-3.2429e-05,0,1,0.221,0.221,0.5,0
1.4247e-05,-3.2429e-05,0,1,0.222,0.222,0.5,0
1.4312e-05,-3.2429e-05,0,1,0.223,0.223,0.5,0
1.4376e-05,-3.2429e-05,0,1,0.224,0.224,0.5,0
1.444e-05,-3.2429e-05,0,1,0.225,0.225,0.5,0
1.4504e-05,-3.2429e-05,0,1,0.226,0.226,0.5,0
1.4568e-05,-3.2429e-05,0,1,0.227,0.227,0.5,0
1.4633e-05,-3.2429e-05,0,1,0.228,0.228,0.5,0
1.4697e-05,-3.2429e-05,0,1,0.229,0.229,0.5,0
1.4761e-05,-3.2429e-05,0,1,0.23,0.23,0.5,0
1.4825e-05,-3.2429e-05,0,1,0.231,0.231,0.5,0
1.4889e-05,-3.2429e-05,0,1,0.232,0.232,0.5,0
1.4953e-05,-3.2429e-05,0,1,0.233,0.233,0.5,0
1.5018e-05,-3.2429e-05,0,1,0.234,0.234,0.5,0
1.5082e-05,-3.2429e-05,0,1,0.235,0.235,0.5,0
1.5146e-05,-3.2429e-05,0,1,0.236,0.236,0.5,0
1.521e-05,-3.2429e-05,0,1,0.237,0.237,0.5,0
1.5274e-05,-3.2429e-05,0,1,0.238,0.238,0.5,0
1.5338e-05,-3.2429e-05,0,1,0.239,0.239,0.5,0
1.5403e-05,-3.2429e-05,0,1,0.24,0.24,0.5,0
1.5467e-05,-3.2429e-05,0,1,0.241,0.241,0.5,0
1.5531e-05,-3.2429e-05,0,1,0.242,0.242,0.5,0
1.5595e-05,-3.2429e-05,0,1,0.243,0.243,0.5,0
1.5659e-05,-3.2429e-05,0,1,0.244,0.244,0.5,0
1.5724e-05,-3.2429e-05,0,1,0.245,0.245,0.5,0
1.5788e-05,-3.2429e-05,0,1,0.246,0.246,0.5,0
1.5852e-05,-3.2429e-05,0,1,0.247,0.247,0.5,0
1.5916e-05,-3.2429e-05,0,1,0.248,0.248,0.5,0
1.598e-05,-3.2429e-05,0,1,0.249,0.249,0.5,0
1.6044e-05,-3.2429e-05,0,1,0.25,0.25,0.5,0
1.6109e-05,-3.2429e-05,0,1,0.251,0.251,0.5,0
1.6173e-05,-3.2429e-05,0,1,0.252,0.252,0.5,0
1.6237e-05,-3.2429e-05,0,1,0.253,0.253,0.5,0
1.6301e-05,-3.2429e-05,0,1,0.254,0.254,0.5,0
1.6365e-05,-3.2429e-05,0,1,0.255,0.255,0.5,0
1.643e-05,-3.2429e-05,0,1,0.256,0.256,0.5,0
1.6494e-05,-3.2429e-05,0,1,0.257,0.257,0.5,0
1.6558e-05,-3.2429e-05,0,1,0.258,0.258,0.5,0
1.6622e-05,-3.2429e-05,0,1,0.259,0.259,0.5,0
1.6686e-05,-3.2429e-05,0,1,0.26,0.26,0.5,0
1.675e-05,-3.2429e-05,0,1,0.261,0.261,0.5,0
1.6815e-05,-3.2429e-05,0,1,0.262,0.262,0.5,0
1.6879e-05,-3.2429e-05,0,1,0.263,0.263,0.5,0
1.6943e-05,-3.2429e-05,0,1,0.264,0.264,0.5,0
1.7007e-05,-3.2429e-05,0,1,0.265,0.265,0.5,0
1.7071e-05,-3.2429e-05,0,1,0.266,0.266,0.5,0
1.7135e-05,-3.2429e-05,0,1,0.267,0.267,0.5,0
1.72e-05,-3.2429e-05,0,1,0.268,0.268,0.5,0
1.7264e-05,-3.2429e-05,0,1,0.269,0.269,0.5,0
1.7328e-05,-3.2429e-05,0,1,0.27,0.27,0.5,0
1.7392e-05,-3.2429e-05,0,1,0.271,0.271,0.5,0
1.7456e-05,-3.2429e-05,0,1,0.272,0.272,0.5,0
1.7521e-05,-3.2429e-05,0,1,0.273,0.273,0.5,0
1.7585e-05,-3.2429e-05,0,1,0.274,0.274,0.5,0
1.7649e-05,-3.2429e-05,0,1,0.275,0.275,0.5,0
1.7713e-05,-3.2429e-05,0,1,0.276,0.276,0.5,0
1.7777e-05,-3.2429e-05,0,1,0.277,0.277,0.5,0
1.7841e-05,-3.2429e-05,0,1,0.278,0.278,0.5,0
1.7906e-05,-3.2429e-05,0,1,0.279,0.279,0.5,0
1.797e-05,-3.2429e-05,0,1,0.28,0.28,0.5,0
1.8034e-05,-3.2429e-05,0,1,0.281,0.281,0.5,0
1.8098e-05,-3.2429e-05,0,1,0.282,0.282,0.5,0
1.8162e-05,-3.2429e-05,0,1,0.283,0.283,0.5,0
1.8226e-05,-3.2429e-05,0,1,0.284,0.284,0.5,0
1.8291e-05,-3.2429e-05,0,1,0.285,0.285,0.5,0
1.8355e-05,-3.2429e-05,0,1,0.286,0.286,0.5,0
1.8419e-05,-3.2429e-05,0,1,0.287,0.287,0.5,0
1.8483e-05,-3.2429e-05,0,1,0.288,0.288,0.5,0
1.8547e-05,-3.2429e-05,0,1,0.289,0.289,0.5,0
1.8612e-05,-3.2429e-05,0,1,0.29,0.29,0.5,0
1.8676e-05,-3.2429e-05,0,1,0.291,0.291,0.5,0
1.874e-05,-3.2429e-05,0,1,0.292,0.292,0.5,0
1.8804e-05,-3.2429e-05,0,1,0.293,0.293,0.5,0
1.8868e-05,-3.2429e-05,0,1,0.294,0.294,0.5,0
1.8932e-05,-3.2429e-05,0,1,0.295,0.295,0.5,0
1.8997e-05,-3.2429e-05,0,1,0.296,0.296,0.5,0
1.9061e-05,-3.2429e-05,0,1,0.297,0.297,0.5,0
1.9125e-05,-3.2429e-05,0,1,0.298,0.298,0.5,0
1.9189e-05,-3.2429e-05,0,1,0.299,0.299,0.5,0
1.9253e-05,-3.2429e-05,0,1,0.3,0.3,0.5,0
1.9317e-05,-3.2429e-05,0,1,0.301,0.301,0.5,0
1.9382e-05,-3.2429e-05,0,1,0.302,0.302,0.5,0
1.9446e-05,-3.2429e-05,0,1,0.303,0.303,0.5,0
1.951e-05,-3.2429e-05,0,1,0.304,0.304,0.5,0
1.9574e-05,-3.2429e-05,0,1,0.305,0.305,0.5,0
1.9638e-05,-3.2429e-05,0,1,0.306,0.306,0.5,0
1.9703e-05,-3.2429e-05,0,1,0.307,0.307,0.5,0
1.9767e-05,-3.2429e-05,0,1,0.308,0.308,0.5,0
1.9831e-05,-3.2429e-05,0,1,0.309,0.309,0.5,0
1.9895e-05,-3.2429e-05,0,1,0.31,0.31,0.5,0
1.9959e-05,-3.2429e-05,0,1,0.311,0.311,0.5,0
2.0023e-05,-3.2429e-05,0,1,0.312,0.312,0.5,0
2.0088e-05,-3.2429e-05,0,1,0.313,0.313,0.5,0
2.0152e-05,-3.2429e-05,0,1,0.314,0.314,0.5,0
2.0216e-05,-3.2429e-05,0,1,0.315,0.315,0.5,0
2.028e-05,-3.2429e-05,0,1,0.316,0.316,0.5,0
2.0344e-05,-3.2429e-05,0,1,0.317,0.317,0.5,0
2.0409e-05,-3.2429e-05,0,1,0.318,0.318,0.5,0
2.0473e-05,-3.2429e-05,0,1,0.319,0.319,0.5,0
2.0537e-05,-3.2429e-05,0,1,0.32,0.32,0.5,0
2.0601e-05,-3.2429e-05,0,1,0.321,0.321,0.5,0
2.0665e-05,-3.2429e-05,0,1,0.322,0.322,0.5,0
2.0729e-05,-3.2429e-05,0,1,0.323,0.323,0.5,0
2.0794e-05,-3.2429e-05,0,1,0.324,0.324,0.5,0
2.0858e-05,-3.2429e-05,0,1,0.325,0.325,0.5,0
2.0922e-05,-3.2429e-05,0,1,0.326,0.326,0.5,0
2.0986e-05,-3.2429e-05,0,1,0.327,0.327,0.5,0
2.105e-05,-3.2429e-05,0,1,0.328,0.328,0.5,0
2.1114e-05,-3.2429e-05,0,1,0.329,0.329,0.5,0
2.1179e-05,-3.2429e-05,0,1,0.33,0.33,0.5,0
2.1243e-05,-3.2429e-05,0,1,0.331,0.331,0.5,0
2.1307e-05,-3.2429e-05,0,1,0.332,0.332,0.5,0
2.1371e-05,-3.2429e-05,0,1,0.333,0.333,0.5,0
2.1435e-05,-3.2429e-05,0,1,0.334,0.334,0.5,0
2.15e-05,-3.2429e-05,0,1,0.335,0.335,0.5,0
2.1564e-05,-3.2429e-05,0,1,0.336,0.336,0.5,0
2.1628e-05,-3.2429e-05,0,1,0.337,0.337,0.5,0
2.1692e-05,-3.2429e-05,0,1,0.338,0.338,0.5,0
2.1756e-05,-3.2429e-05,0,1,0.339,0.339,0.5,0
2.182e-05,-3.2429e-05,0,1,0.34,0.34,0.5,0
2.1885e-05,-3.2429e-05,0,1,0.341,0.341,0.5,0
2.1949e-05,-3.2429e-05,0,1,0.342,0.342,0.5,0
2.2013e-05,-3.2429e-05,0,1,0.343,0.343,0.5,0
2.2077e-05,-3.2429e-05,0,1,0.344,0.344,0.5,0
2.2141e-05,-3.2429e-05,0,1,0.345,0.345,0.5,0
2.2205e-05,-3.2429e-05,0,1,0.346,0.346,0.5,0
2.227e-05,-3.2429e-05,0,1,0.347,0.347,0.5,0
2.2334e-05,-3.2429e-05,0,1,0.348,0.348,0.5,0
2.2398e-05,-3.2429e-05,0,1,0.349,0.349,0.5,0
2.2462e-05,-3.2429e-05,0,1,0.35,0.35,0.5,0
2.2526e-05,-3.2429e-05,0,1,0.351,0.351,0.5,0
2.2591e-05,-3.2429e-05,0,1,0.352,0.352,0.5,0
2.2655e-05,-3.2429e-05,0,1,0.353,0.353,0.5,0
2.2719e-05,-3.2429e-05,0,1,0.354,0.354,0.5,0
2.2783e-05,-3.2429e-05,0,1,0.355,0.355,0.5,0
2.2847e-05,-3.2429e-05,0,1,0.356,0.356,0.5,0
2.2911e-05,-3.2429e-05,0,1,0.357,0.357,0.5,0
2.2976e-05,-3.2429e-05,0,1,0.358,0.358,0.5,0
2.304e-05,-3.2429e-05,0,1,0.359,0.359,0.5,0
