"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0441e-05,-4.5803e-05,0,1,0.3,0.3,0.5,0
1.0476e-05,-4.5803e-05,0,1,0.301,0.301,0.5,0
1.051e-05,-4.5803e-05,0,1,0.302,0.302,0.5,0
1.0545e-05,-4.5803e-05,0,1,0.303,0.303,0.5,0
1.0579e-05,-4.5803e-05,0,1,0.304,0.304,0.5,0
1.0614e-05,-4.5803e-05,0,1,0.305,0.305,0.5,0
1.0648e-05,-4.5803e-05,0,1,0.306,0.306,0.5,0
1.0683e-05,-4.5803e-05,0,1,0.307,0.307,0.5,0
1.0717e-05,-4.5803e-05,0,1,0.308,0.308,0.5,0
1.0752e-05,-4.5803e-05,0,1,0.309,0.309,0.5,0
1.0786e-05,-4.5803e-05,0,1,0.31,0.31,0.5,0
1.0821e-05,-4.5803e-05,0,1,0.311,0.311,0.5,0
1.0855e-05,-4.5803e-05,0,1,0.312,0.312,0.5,0
1.089e-05,-4.5803e-05,0,1,0.313,0.313,0.5,0
1.0924e-05,-4.5803e-05,0,1,0.314,0.314,0.5,0
1.0959e-05,-4.5803e-05,0,1,0.315,0.315,0.5,0
1.0993e-05,-4.5803e-05,0,1,0.316,0.316,0.5,0
1.1028e-05,-4.5803e-05,0,1,0.317,0.317,0.5,0
1.1062e-05,-4.5803e-05,0,1,0.318,0.318,0.5,0
1.1096e-05,-4.5803e-05,0,1,0.319,0.319,0.5,0
1.1131e-05,-4.5803e-05,0,1,0.32,0.32,0.5,0
1.1165e-05,-4.5803e-05,0,1,0.321,0.321,0.5,0
1.12e-05,-4.5803e-05,0,1,0.322,0.322,0.5,0
1.1234e-05,-4.5803e-05,0,1,0.323,0.323,0.5,0
1.1269e-05,-4.5803e-05,0,1,0.324,0.324,0.5,0
1.1303e-05,-4.5803e-05,0,1,0.325,0.325,0.5,0
1.1337e-05,-4.5803e-05,0,1,0.326,0.326,0.5,0
1.1372e-05,-4.5803e-05,0,1,0.327,0.327,0.5,0
1.1406e-05,-4.5803e-05,0,1,0.328,0.328,0.5,0
1.1441e-05,-4.5803e-05,0,1,0.329,0.329,0.5,0
1.1475e-05,-4.5803e-05,0,1,0.33,0.33,0.5,0
1.151e-05,-4.5803e-05,0,1,0.331,0.331,0.5,0
1.1544e-05,-4.5803e-05,0,1,0.332,0.332,0.5,0
1.1579e-05,-4.5803e-05,0,1,0.333,0.333,0.5,0
1.1613e-05,-4.5803e-05,0,1,0.334,0.334,0.5,0
1.1647e-05,-4.5803e-05,0,1,0.335,0.335,0.5,0
1.1682e-05,-4.5803e-05,0,1,0.336,0.336,0.5,0
1.1716e-05,-4.5803e-05,0,1,0.337,0.337,0.5,0
1.175e-05,-4.5803e-05,0,1,0.338,0.338,0.5,0
1.1785e-05,-4.5803e-05,0,1,0.339,0.339,0.5,0
1.1819e-05,-4.5803e-05,0,1,0.34,0.34,0.5,0
