"f_10549-0:0","f_10549-0:1","f_10549-0:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.1454e-05,-2.1367e-05,0,1,0.248,0.5,0.248,0
2.1454e-05,-2.1453e-05,0,1,0.249,0.5,0.249,0
2.1454e-05,-2.1539e-05,0,1,0.25,0.5,0.25,0
2.1454e-05,-2.1625e-05,0,1,0.251,0.5,0.251,0
2.1454e-05,-2.1711e-05,0,1,0.252,0.5,0.252,0
2.1454e-05,-2.1798e-05,0,1,0.253,0.5,0.253,0
2.1454e-05,-2.1884e-05,0,1,0.254,0.5,0.254,0
2.1454e-05,-2.197e-05,0,1,0.255,0.5,0.255,0
2.1454e-05,-2.2056e-05,0,1,0.256,0.5,0.256,0
2.1454e-05,-2.2142e-05,0,1,0.257,0.5,0.257,0
2.1454e-05,-2.2228e-05,0,1,0.258,0.5,0.258,0
2.1454e-05,-2.2315e-05,0,1,0.259,0.5,0.259,0
2.1454e-05,-2.2401e-05,0,1,0.26,0.5,0.26,0
2.1454e-05,-2.2487e-05,0,1,0.261,0.5,0.261,0
2.1454e-05,-2.2573e-05,0,1,0.262,0.5,0.262,0
2.1454e-05,-2.2659e-05,0,1,0.263,0.5,0.263,0
2.1454e-05,-2.2745e-05,0,1,0.264,0.5,0.264,0
2.1454e-05,-2.2832e-05,0,1,0.265,0.5,0.265,0
2.1454e-05,-2.2918e-05,0,1,0.266,0.5,0.266,0
2.1454e-05,-2.3004e-05,0,1,0.267,0.5,0.267,0
2.1454e-05,-2.309e-05,0,1,0.268,0.5,0.268,0
2.1454e-05,-2.3176e-05,0,1,0.269,0.5,0.269,0
2.1454e-05,-2.3262e-05,0,1,0.27,0.5,0.27,0
2.1454e-05,-2.3348e-05,0,1,0.271,0.5,0.271,0
2.1454e-05,-2.3435e-05,0,1,0.272,0.5,0.272,0
2.1454e-05,-2.3521e-05,0,1,0.273,0.5,0.273,0
2.1454e-05,-2.3607e-05,0,1,0.274,0.5,0.274,0
2.1454e-05,-2.3693e-05,0,1,0.275,0.5,0.275,0
2.1454e-05,-2.3779e-05,0,1,0.276,0.5,0.276,0
2.1454e-05,-2.3865e-05,0,1,0.277,0.5,0.277,0
2.1454e-05,-2.3952e-05,0,1,0.278,0.5,0.278,0
2.1454e-05,-2.4038e-05,0,1,0.279,0.5,0.279,0
2.1454e-05,-2.4124e-05,0,1,0.28,0.5,0.28,0
2.1454e-05,-2.421e-05,0,1,0.281,0.5,0.281,0
2.1454e-05,-2.4296e-05,0,1,0.282,0.5,0.282,0
2.1454e-05,-2.4382e-05,0,1,0.283,0.5,0.283,0
2.1454e-05,-2.4469e-05,0,1,0.284,0.5,0.284,0
2.1454e-05,-2.4555e-05,0,1,0.285,0.5,0.285,0
2.1454e-05,-2.4641e-05,0,1,0.286,0.5,0.286,0
2.1454e-05,-2.4727e-05,0,1,0.287,0.5,0.287,0
2.1454e-05,-2.4813e-05,0,1,0.288,0.5,0.288,0
2.1454e-05,-2.4899e-05,0,1,0.289,0.5,0.289,0
2.1454e-05,-2.4985e-05,0,1,0.29,0.5,0.29,0
2.1454e-05,-2.5072e-05,0,1,0.291,0.5,0.291,0
2.1454e-05,-2.5158e-05,0,1,0.292,0.5,0.292,0
2.1454e-05,-2.5244e-05,0,1,0.293,0.5,0.293,0
2.1454e-05,-2.533e-05,0,1,0.294,0.5,0.294,0
2.1454e-05,-2.5416e-05,0,1,0.295,0.5,0.295,0
2.1454e-05,-2.5502e-05,0,1,0.296,0.5,0.296,0
2.1454e-05,-2.5589e-05,0,1,0.297,0.5,0.297,0
2.1454e-05,-2.5675e-05,0,1,0.298,0.5,0.298,0
2.1454e-05,-2.5761e-05,0,1,0.299,0.5,0.299,0
2.1454e-05,-2.5847e-05,0,1,0.3,0.5,0.3,0
2.1454e-05,-2.5933e-05,0,1,0.301,0.5,0.301,0
2.1454e-05,-2.6019e-05,0,1,0.302,0.5,0.302,0
2.1454e-05,-2.6105e-05,0,1,0.303,0.5,0.303,0
2.1454e-05,-2.6192e-05,0,1,0.304,0.5,0.304,0
2.1454e-05,-2.6278e-05,0,1,0.305,0.5,0.305,0
2.1454e-05,-2.6364e-05,0,1,0.306,0.5,0.306,0
2.1454e-05,-2.645e-05,0,1,0.307,0.5,0.307,0
2.1454e-05,-2.6536e-05,0,1,0.308,0.5,0.308,0
2.1454e-05,-2.6622e-05,0,1,0.309,0.5,0.309,0
2.1454e-05,-2.6709e-05,0,1,0.31,0.5,0.31,0
2.1454e-05,-2.6795e-05,0,1,0.311,0.5,0.311,0
2.1454e-05,-2.6881e-05,0,1,0.312,0.5,0.312,0
2.1454e-05,-2.6967e-05,0,1,0.313,0.5,0.313,0
2.1454e-05,-2.7053e-05,0,1,0.314,0.5,0.314,0
2.1454e-05,-2.7139e-05,0,1,0.315,0.5,0.315,0
2.1454e-05,-2.7226e-05,0,1,0.316,0.5,0.316,0
2.1454e-05,-2.7312e-05,0,1,0.317,0.5,0.317,0
2.1454e-05,-2.7398e-05,0,1,0.318,0.5,0.318,0
2.1454e-05,-2.7484e-05,0,1,0.319,0.5,0.319,0
2.1454e-05,-2.757e-05,0,1,0.32,0.5,0.32,0
2.1454e-05,-2.7656e-05,0,1,0.321,0.5,0.321,0
2.1454e-05,-2.7742e-05,0,1,0.322,0.5,0.322,0
2.1454e-05,-2.7829e-05,0,1,0.323,0.5,0.323,0
2.1454e-05,-2.7915e-05,0,1,0.324,0.5,0.324,0
2.1454e-05,-2.8001e-05,0,1,0.325,0.5,0.325,0
2.1454e-05,-2.8087e-05,0,1,0.326,0.5,0.326,0
2.1454e-05,-2.8173e-05,0,1,0.327,0.5,0.327,0
2.1454e-05,-2.8259e-05,0,1,0.328,0.5,0.328,0
2.1454e-05,-2.8346e-05,0,1,0.329,0.5,0.329,0
2.1454e-05,-2.8432e-05,0,1,0.33,0.5,0.33,0
2.1454e-05,-2.8518e-05,0,1,0.331,0.5,0.331,0
2.1454e-05,-2.8604e-05,0,1,0.332,0.5,0.332,0
2.1454e-05,-2.869e-05,0,1,0.333,0.5,0.333,0
2.1454e-05,-2.8776e-05,0,1,0.334,0.5,0.334,0
2.1454e-05,-2.8863e-05,0,1,0.335,0.5,0.335,0
2.1454e-05,-2.8949e-05,0,1,0.336,0.5,0.336,0
2.1454e-05,-2.9035e-05,0,1,0.337,0.5,0.337,0
2.1454e-05,-2.9121e-05,0,1,0.338,0.5,0.338,0
2.1454e-05,-2.9207e-05,0,1,0.339,0.5,0.339,0
2.1454e-05,-2.9293e-05,0,1,0.34,0.5,0.34,0
2.1454e-05,-2.9379e-05,0,1,0.341,0.5,0.341,0
2.1454e-05,-2.9466e-05,0,1,0.342,0.5,0.342,0
2.1454e-05,-2.9552e-05,0,1,0.343,0.5,0.343,0
2.1454e-05,-2.9638e-05,0,1,0.344,0.5,0.344,0
2.1454e-05,-2.9724e-05,0,1,0.345,0.5,0.345,0
2.1454e-05,-2.981e-05,0,1,0.346,0.5,0.346,0
2.1454e-05,-2.9896e-05,0,1,0.347,0.5,0.347,0
