"u:0","u:1","u:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0042818,-0.020447,0,1,0.45,0.45,0.2,0
-0.0042806,-0.020444,0,1,0.451,0.451,0.2,0
-0.0042795,-0.020441,0,1,0.452,0.452,0.2,0
-0.0042783,-0.020438,0,1,0.453,0.453,0.2,0
-0.0042771,-0.020435,0,1,0.454,0.454,0.2,0
-0.004276,-0.020433,0,1,0.455,0.455,0.2,0
-0.0042748,-0.02043,0,1,0.456,0.456,0.2,0
-0.0042737,-0.020427,0,1,0.457,0.457,0.2,0
-0.0042725,-0.020424,0,1,0.458,0.458,0.2,0
-0.0042713,-0.020421,0,1,0.459,0.459,0.2,0
-0.0042702,-0.020418,0,1,0.46,0.46,0.2,0
-0.004269,-0.020416,0,1,0.461,0.461,0.2,0
-0.0042679,-0.020413,0,1,0.462,0.462,0.2,0
-0.0042667,-0.02041,0,1,0.463,0.463,0.2,0
-0.0042655,-0.020407,0,1,0.464,0.464,0.2,0
-0.0042644,-0.020404,0,1,0.465,0.465,0.2,0
-0.0042632,-0.020401,0,1,0.466,0.466,0.2,0
-0.004262,-0.020399,0,1,0.467,0.467,0.2,0
-0.0042609,-0.020396,0,1,0.468,0.468,0.2,0
-0.0042597,-0.020393,0,1,0.469,0.469,0.2,0
-0.0042586,-0.02039,0,1,0.47,0.47,0.2,0
-0.0042574,-0.020387,0,1,0.471,0.471,0.2,0
-0.0042562,-0.020384,0,1,0.472,0.472,0.2,0
-0.0042551,-0.020382,0,1,0.473,0.473,0.2,0
-0.0042539,-0.020379,0,1,0.474,0.474,0.2,0
-0.0042528,-0.020376,0,1,0.475,0.475,0.2,0
-0.0042516,-0.020373,0,1,0.476,0.476,0.2,0
-0.0042504,-0.02037,0,1,0.477,0.477,0.2,0
-0.0042493,-0.020368,0,1,0.478,0.478,0.2,0
-0.0042481,-0.020365,0,1,0.479,0.479,0.2,0
-0.0042455,-0.020362,0,1,0.48,0.48,0.2,0
-0.0042422,-0.020359,0,1,0.481,0.481,0.2,0
-0.0042388,-0.020356,0,1,0.482,0.482,0.2,0
-0.0042355,-0.020353,0,1,0.483,0.483,0.2,0
-0.0042321,-0.02035,0,1,0.484,0.484,0.2,0
-0.0042288,-0.020348,0,1,0.485,0.485,0.2,0
-0.0042254,-0.020345,0,1,0.486,0.486,0.2,0
-0.0042221,-0.020342,0,1,0.487,0.487,0.2,0
-0.0042187,-0.020339,0,1,0.488,0.488,0.2,0
-0.0042153,-0.020336,0,1,0.489,0.489,0.2,0
-0.004212,-0.020333,0,1,0.49,0.49,0.2,0
-0.0042086,-0.020331,0,1,0.491,0.491,0.2,0
-0.0042053,-0.020328,0,1,0.492,0.492,0.2,0
-0.0042019,-0.020325,0,1,0.493,0.493,0.2,0
-0.0041986,-0.020322,0,1,0.494,0.494,0.2,0
-0.0041952,-0.020319,0,1,0.495,0.495,0.2,0
-0.0041919,-0.020316,0,1,0.496,0.496,0.2,0
-0.0041885,-0.020313,0,1,0.497,0.497,0.2,0
-0.0041852,-0.020311,0,1,0.498,0.498,0.2,0
-0.0041818,-0.020308,0,1,0.499,0.499,0.2,0
-0.0041785,-0.020305,0,1,0.5,0.5,0.2,0
-0.0041751,-0.020302,0,1,0.501,0.501,0.2,0
-0.0041718,-0.020299,0,1,0.502,0.502,0.2,0
-0.0041684,-0.020296,0,1,0.503,0.503,0.2,0
-0.0041651,-0.020294,0,1,0.504,0.504,0.2,0
-0.0041617,-0.020291,0,1,0.505,0.505,0.2,0
-0.0041584,-0.020288,0,1,0.506,0.506,0.2,0
-0.004155,-0.020285,0,1,0.507,0.507,0.2,0
-0.0041517,-0.020282,0,1,0.508,0.508,0.2,0
-0.0041483,-0.020279,0,1,0.509,0.509,0.2,0
-0.004145,-0.020276,0,1,0.51,0.51,0.2,0
-0.0041416,-0.020274,0,1,0.511,0.511,0.2,0
-0.0041383,-0.020271,0,1,0.512,0.512,0.2,0
-0.0041349,-0.020268,0,1,0.513,0.513,0.2,0
-0.0041316,-0.020265,0,1,0.514,0.514,0.2,0
-0.0041282,-0.020262,0,1,0.515,0.515,0.2,0
-0.0041249,-0.020259,0,1,0.516,0.516,0.2,0
-0.0041215,-0.020257,0,1,0.517,0.517,0.2,0
-0.0041182,-0.020254,0,1,0.518,0.518,0.2,0
-0.0041148,-0.020251,0,1,0.519,0.519,0.2,0
-0.0041115,-0.020248,0,1,0.52,0.52,0.2,0
-0.0041081,-0.020245,0,1,0.521,0.521,0.2,0
-0.0041048,-0.020242,0,1,0.522,0.522,0.2,0
-0.0041014,-0.02024,0,1,0.523,0.523,0.2,0
-0.0040981,-0.020237,0,1,0.524,0.524,0.2,0
-0.0040947,-0.020234,0,1,0.525,0.525,0.2,0
-0.0040914,-0.020231,0,1,0.526,0.526,0.2,0
-0.004088,-0.020228,0,1,0.527,0.527,0.2,0
-0.0040847,-0.020225,0,1,0.528,0.528,0.2,0
-0.0040813,-0.020222,0,1,0.529,0.529,0.2,0
-0.004078,-0.02022,0,1,0.53,0.53,0.2,0
-0.0040746,-0.020217,0,1,0.531,0.531,0.2,0
-0.0040712,-0.020214,0,1,0.532,0.532,0.2,0
-0.0040679,-0.020211,0,1,0.533,0.533,0.2,0
-0.0040645,-0.020208,0,1,0.534,0.534,0.2,0
-0.0040612,-0.020205,0,1,0.535,0.535,0.2,0
-0.0040578,-0.020203,0,1,0.536,0.536,0.2,0
-0.0040545,-0.0202,0,1,0.537,0.537,0.2,0
-0.0040511,-0.020197,0,1,0.538,0.538,0.2,0
-0.0040478,-0.020194,0,1,0.539,0.539,0.2,0
-0.0040444,-0.020191,0,1,0.54,0.54,0.2,0
-0.0040411,-0.020188,0,1,0.541,0.541,0.2,0
-0.0040377,-0.020185,0,1,0.542,0.542,0.2,0
-0.0040344,-0.020183,0,1,0.543,0.543,0.2,0
-0.004031,-0.02018,0,1,0.544,0.544,0.2,0
-0.0040277,-0.020177,0,1,0.545,0.545,0.2,0
-0.0040243,-0.020174,0,1,0.546,0.546,0.2,0
-0.0040206,-0.020171,0,1,0.547,0.547,0.2,0
-0.0040151,-0.020168,0,1,0.548,0.548,0.2,0
-0.0040097,-0.020165,0,1,0.549,0.549,0.2,0
-0.0040042,-0.020163,0,1,0.55,0.55,0.2,0
-0.0039988,-0.02016,0,1,0.551,0.551,0.2,0
-0.0039933,-0.020157,0,1,0.552,0.552,0.2,0
-0.0039879,-0.020154,0,1,0.553,0.553,0.2,0
-0.0039824,-0.020151,0,1,0.554,0.554,0.2,0
-0.0039769,-0.020148,0,1,0.555,0.555,0.2,0
-0.0039715,-0.020145,0,1,0.556,0.556,0.2,0
-0.003966,-0.020142,0,1,0.557,0.557,0.2,0
-0.0039606,-0.020139,0,1,0.558,0.558,0.2,0
-0.0039551,-0.020136,0,1,0.559,0.559,0.2,0
-0.0039497,-0.020134,0,1,0.56,0.56,0.2,0
-0.0039442,-0.020131,0,1,0.561,0.561,0.2,0
-0.0039387,-0.020128,0,1,0.562,0.562,0.2,0
-0.0039333,-0.020125,0,1,0.563,0.563,0.2,0
-0.0039278,-0.020122,0,1,0.564,0.564,0.2,0
-0.0039224,-0.020119,0,1,0.565,0.565,0.2,0
-0.0039169,-0.020116,0,1,0.566,0.566,0.2,0
-0.0039114,-0.020113,0,1,0.567,0.567,0.2,0
-0.003906,-0.02011,0,1,0.568,0.568,0.2,0
-0.0039005,-0.020108,0,1,0.569,0.569,0.2,0
-0.0038951,-0.020105,0,1,0.57,0.57,0.2,0
-0.0038896,-0.020102,0,1,0.571,0.571,0.2,0
-0.0038842,-0.020099,0,1,0.572,0.572,0.2,0
-0.0038787,-0.020096,0,1,0.573,0.573,0.2,0
-0.0038732,-0.020093,0,1,0.574,0.574,0.2,0
-0.0038678,-0.02009,0,1,0.575,0.575,0.2,0
-0.0038623,-0.020087,0,1,0.576,0.576,0.2,0
-0.0038569,-0.020084,0,1,0.577,0.577,0.2,0
-0.0038514,-0.020082,0,1,0.578,0.578,0.2,0
-0.0038459,-0.020079,0,1,0.579,0.579,0.2,0
-0.0038405,-0.020076,0,1,0.58,0.58,0.2,0
-0.003835,-0.020073,0,1,0.581,0.581,0.2,0
-0.0038296,-0.02007,0,1,0.582,0.582,0.2,0
-0.0038241,-0.020067,0,1,0.583,0.583,0.2,0
-0.0038187,-0.020064,0,1,0.584,0.584,0.2,0
-0.0038132,-0.020061,0,1,0.585,0.585,0.2,0
-0.0038077,-0.020058,0,1,0.586,0.586,0.2,0
-0.0038023,-0.020055,0,1,0.587,0.587,0.2,0
-0.0037968,-0.020053,0,1,0.588,0.588,0.2,0
-0.0037914,-0.02005,0,1,0.589,0.589,0.2,0
-0.0037859,-0.020047,0,1,0.59,0.59,0.2,0
-0.0037804,-0.020044,0,1,0.591,0.591,0.2,0
-0.003775,-0.020041,0,1,0.592,0.592,0.2,0
-0.0037695,-0.020038,0,1,0.593,0.593,0.2,0
-0.0037641,-0.020035,0,1,0.594,0.594,0.2,0
-0.0037586,-0.020032,0,1,0.595,0.595,0.2,0
-0.0037532,-0.020029,0,1,0.596,0.596,0.2,0
-0.0037477,-0.020027,0,1,0.597,0.597,0.2,0
-0.0037422,-0.020024,0,1,0.598,0.598,0.2,0
-0.0037368,-0.020021,0,1,0.599,0.599,0.2,0
-0.0037313,-0.020018,0,1,0.6,0.6,0.2,0
-0.0037259,-0.020015,0,1,0.601,0.601,0.2,0
-0.0037204,-0.020012,0,1,0.602,0.602,0.2,0
-0.003715,-0.020009,0,1,0.603,0.603,0.2,0
-0.0037095,-0.020006,0,1,0.604,0.604,0.2,0
-0.003704,-0.020003,0,1,0.605,0.605,0.2,0
-0.0036986,-0.02,0,1,0.606,0.606,0.2,0
-0.0036931,-0.019998,0,1,0.607,0.607,0.2,0
-0.0036877,-0.019995,0,1,0.608,0.608,0.2,0
-0.0036822,-0.019992,0,1,0.609,0.609,0.2,0
-0.0036767,-0.019989,0,1,0.61,0.61,0.2,0
-0.0036713,-0.019986,0,1,0.611,0.611,0.2,0
-0.0036658,-0.019983,0,1,0.612,0.612,0.2,0
-0.0036604,-0.01998,0,1,0.613,0.613,0.2,0
-0.0036549,-0.019977,0,1,0.614,0.614,0.2,0
-0.0036495,-0.019974,0,1,0.615,0.615,0.2,0
-0.003644,-0.019972,0,1,0.616,0.616,0.2,0
-0.0036385,-0.019969,0,1,0.617,0.617,0.2,0
-0.0036331,-0.019966,0,1,0.618,0.618,0.2,0
-0.0036276,-0.019963,0,1,0.619,0.619,0.2,0
-0.0036222,-0.01996,0,1,0.62,0.62,0.2,0
-0.0036167,-0.019957,0,1,0.621,0.621,0.2,0
-0.0036094,-0.019954,0,1,0.622,0.622,0.2,0
-0.003602,-0.019952,0,1,0.623,0.623,0.2,0
-0.0035947,-0.019949,0,1,0.624,0.624,0.2,0
-0.0035873,-0.019946,0,1,0.625,0.625,0.2,0
-0.0035799,-0.019944,0,1,0.626,0.626,0.2,0
-0.0035725,-0.019941,0,1,0.627,0.627,0.2,0
-0.0035651,-0.019938,0,1,0.628,0.628,0.2,0
-0.0035577,-0.019936,0,1,0.629,0.629,0.2,0
-0.0035504,-0.019933,0,1,0.63,0.63,0.2,0
-0.003543,-0.01993,0,1,0.631,0.631,0.2,0
-0.0035356,-0.019928,0,1,0.632,0.632,0.2,0
-0.0035282,-0.019925,0,1,0.633,0.633,0.2,0
-0.0035208,-0.019922,0,1,0.634,0.634,0.2,0
-0.0035134,-0.01992,0,1,0.635,0.635,0.2,0
-0.0035061,-0.019917,0,1,0.636,0.636,0.2,0
-0.0034987,-0.019914,0,1,0.637,0.637,0.2,0
-0.0034913,-0.019912,0,1,0.638,0.638,0.2,0
-0.0034839,-0.019909,0,1,0.639,0.639,0.2,0
-0.0034765,-0.019906,0,1,0.64,0.64,0.2,0
-0.0034691,-0.019904,0,1,0.641,0.641,0.2,0
-0.0034618,-0.019901,0,1,0.642,0.642,0.2,0
-0.0034544,-0.019898,0,1,0.643,0.643,0.2,0
-0.003447,-0.019896,0,1,0.644,0.644,0.2,0
-0.0034396,-0.019893,0,1,0.645,0.645,0.2,0
-0.0034322,-0.01989,0,1,0.646,0.646,0.2,0
-0.0034248,-0.019888,0,1,0.647,0.647,0.2,0
-0.0034175,-0.019885,0,1,0.648,0.648,0.2,0
-0.0034101,-0.019882,0,1,0.649,0.649,0.2,0
-0.0034027,-0.01988,0,1,0.65,0.65,0.2,0
-0.0033953,-0.019877,0,1,0.651,0.651,0.2,0
-0.0033879,-0.019874,0,1,0.652,0.652,0.2,0
-0.0033805,-0.019872,0,1,0.653,0.653,0.2,0
-0.0033732,-0.019869,0,1,0.654,0.654,0.2,0
-0.0033658,-0.019866,0,1,0.655,0.655,0.2,0
-0.0033584,-0.019864,0,1,0.656,0.656,0.2,0
-0.003351,-0.019861,0,1,0.657,0.657,0.2,0
-0.0033436,-0.019858,0,1,0.658,0.658,0.2,0
-0.0033362,-0.019856,0,1,0.659,0.659,0.2,0
-0.0033289,-0.019853,0,1,0.66,0.66,0.2,0
-0.0033215,-0.019851,0,1,0.661,0.661,0.2,0
-0.0033141,-0.019848,0,1,0.662,0.662,0.2,0
-0.0033067,-0.019845,0,1,0.663,0.663,0.2,0
-0.0032993,-0.019843,0,1,0.664,0.664,0.2,0
-0.0032919,-0.01984,0,1,0.665,0.665,0.2,0
-0.0032846,-0.019837,0,1,0.666,0.666,0.2,0
-0.0032772,-0.019835,0,1,0.667,0.667,0.2,0
-0.0032698,-0.019832,0,1,0.668,0.668,0.2,0
-0.0032624,-0.019829,0,1,0.669,0.669,0.2,0
-0.003255,-0.019827,0,1,0.67,0.67,0.2,0
-0.0032476,-0.019824,0,1,0.671,0.671,0.2,0
-0.0032403,-0.019821,0,1,0.672,0.672,0.2,0
-0.0032329,-0.019819,0,1,0.673,0.673,0.2,0
-0.0032255,-0.019816,0,1,0.674,0.674,0.2,0
-0.0032181,-0.019813,0,1,0.675,0.675,0.2,0
-0.0032107,-0.019811,0,1,0.676,0.676,0.2,0
-0.0032033,-0.019808,0,1,0.677,0.677,0.2,0
-0.003196,-0.019805,0,1,0.678,0.678,0.2,0
-0.0031886,-0.019803,0,1,0.679,0.679,0.2,0
-0.0031812,-0.0198,0,1,0.68,0.68,0.2,0
-0.0031738,-0.019797,0,1,0.681,0.681,0.2,0
-0.0031664,-0.019795,0,1,0.682,0.682,0.2,0
-0.003159,-0.019792,0,1,0.683,0.683,0.2,0
-0.0031517,-0.019789,0,1,0.684,0.684,0.2,0
-0.0031443,-0.019787,0,1,0.685,0.685,0.2,0
-0.0031369,-0.019784,0,1,0.686,0.686,0.2,0
-0.0031295,-0.019781,0,1,0.687,0.687,0.2,0
-0.0031221,-0.019779,0,1,0.688,0.688,0.2,0
-0.0031147,-0.019776,0,1,0.689,0.689,0.2,0
-0.0031074,-0.019773,0,1,0.69,0.69,0.2,0
-0.0031,-0.019771,0,1,0.691,0.691,0.2,0
-0.0030926,-0.019768,0,1,0.692,0.692,0.2,0
-0.0030852,-0.019765,0,1,0.693,0.693,0.2,0
-0.0030778,-0.019763,0,1,0.694,0.694,0.2,0
-0.0030704,-0.01976,0,1,0.695,0.695,0.2,0
-0.0030631,-0.019757,0,1,0.696,0.696,0.2,0
-0.0030557,-0.019755,0,1,0.697,0.697,0.2,0
-0.0030483,-0.019752,0,1,0.698,0.698,0.2,0
-0.0030409,-0.019749,0,1,0.699,0.699,0.2,0
-0.0030335,-0.019747,0,1,0.7,0.7,0.2,0
-0.0030261,-0.019744,0,1,0.701,0.701,0.2,0
-0.0030188,-0.019741,0,1,0.702,0.702,0.2,0
-0.0030109,-0.019739,0,1,0.703,0.703,0.2,0
-0.0030019,-0.019737,0,1,0.704,0.704,0.2,0
-0.0029928,-0.019735,0,1,0.705,0.705,0.2,0
-0.0029838,-0.019732,0,1,0.706,0.706,0.2,0
-0.0029747,-0.01973,0,1,0.707,0.707,0.2,0
-0.0029657,-0.019728,0,1,0.708,0.708,0.2,0
-0.0029567,-0.019726,0,1,0.709,0.709,0.2,0
-0.0029476,-0.019724,0,1,0.71,0.71,0.2,0
-0.0029386,-0.019722,0,1,0.711,0.711,0.2,0
-0.0029296,-0.01972,0,1,0.712,0.712,0.2,0
-0.0029205,-0.019717,0,1,0.713,0.713,0.2,0
-0.0029115,-0.019715,0,1,0.714,0.714,0.2,0
-0.0029025,-0.019713,0,1,0.715,0.715,0.2,0
-0.0028934,-0.019711,0,1,0.716,0.716,0.2,0
-0.0028844,-0.019709,0,1,0.717,0.717,0.2,0
-0.0028754,-0.019707,0,1,0.718,0.718,0.2,0
-0.0028663,-0.019705,0,1,0.719,0.719,0.2,0
-0.0028573,-0.019703,0,1,0.72,0.72,0.2,0
-0.0028483,-0.0197,0,1,0.721,0.721,0.2,0
-0.0028392,-0.019698,0,1,0.722,0.722,0.2,0
-0.0028302,-0.019696,0,1,0.723,0.723,0.2,0
-0.0028212,-0.019694,0,1,0.724,0.724,0.2,0
-0.0028121,-0.019692,0,1,0.725,0.725,0.2,0
-0.0028031,-0.01969,0,1,0.726,0.726,0.2,0
-0.0027941,-0.019688,0,1,0.727,0.727,0.2,0
-0.002785,-0.019685,0,1,0.728,0.728,0.2,0
-0.002776,-0.019683,0,1,0.729,0.729,0.2,0
-0.0027669,-0.019681,0,1,0.73,0.73,0.2,0
-0.0027579,-0.019679,0,1,0.731,0.731,0.2,0
-0.0027489,-0.019677,0,1,0.732,0.732,0.2,0
-0.0027398,-0.019675,0,1,0.733,0.733,0.2,0
-0.0027308,-0.019673,0,1,0.734,0.734,0.2,0
-0.0027218,-0.019671,0,1,0.735,0.735,0.2,0
-0.0027127,-0.019668,0,1,0.736,0.736,0.2,0
-0.0027037,-0.019666,0,1,0.737,0.737,0.2,0
-0.0026947,-0.019664,0,1,0.738,0.738,0.2,0
-0.0026856,-0.019662,0,1,0.739,0.739,0.2,0
-0.0026766,-0.01966,0,1,0.74,0.74,0.2,0
-0.0026676,-0.019658,0,1,0.741,0.741,0.2,0
-0.0026585,-0.019656,0,1,0.742,0.742,0.2,0
-0.0026495,-0.019653,0,1,0.743,0.743,0.2,0
-0.0026405,-0.019651,0,1,0.744,0.744,0.2,0
-0.0026314,-0.019649,0,1,0.745,0.745,0.2,0
-0.0026224,-0.019647,0,1,0.746,0.746,0.2,0
-0.0026134,-0.019645,0,1,0.747,0.747,0.2,0
-0.0026043,-0.019643,0,1,0.748,0.748,0.2,0
-0.0025953,-0.019641,0,1,0.749,0.749,0.2,0
-0.0025863,-0.019639,0,1,0.75,0.75,0.2,0
-0.0025772,-0.019636,0,1,0.751,0.751,0.2,0
-0.0025682,-0.019634,0,1,0.752,0.752,0.2,0
-0.0025592,-0.019632,0,1,0.753,0.753,0.2,0
-0.0025501,-0.01963,0,1,0.754,0.754,0.2,0
-0.0025411,-0.019628,0,1,0.755,0.755,0.2,0
-0.002532,-0.019626,0,1,0.756,0.756,0.2,0
-0.002523,-0.019624,0,1,0.757,0.757,0.2,0
-0.002514,-0.019621,0,1,0.758,0.758,0.2,0
-0.0025049,-0.019619,0,1,0.759,0.759,0.2,0
-0.0024959,-0.019617,0,1,0.76,0.76,0.2,0
-0.0024869,-0.019615,0,1,0.761,0.761,0.2,0
-0.0024778,-0.019613,0,1,0.762,0.762,0.2,0
-0.0024688,-0.019611,0,1,0.763,0.763,0.2,0
-0.0024598,-0.019609,0,1,0.764,0.764,0.2,0
-0.0024507,-0.019607,0,1,0.765,0.765,0.2,0
-0.0024417,-0.019604,0,1,0.766,0.766,0.2,0
-0.0024327,-0.019602,0,1,0.767,0.767,0.2,0
-0.0024236,-0.0196,0,1,0.768,0.768,0.2,0
-0.0024146,-0.019598,0,1,0.769,0.769,0.2,0
-0.0024056,-0.019596,0,1,0.77,0.77,0.2,0
-0.0023965,-0.019594,0,1,0.771,0.771,0.2,0
-0.0023875,-0.019592,0,1,0.772,0.772,0.2,0
-0.0023785,-0.01959,0,1,0.773,0.773,0.2,0
-0.0023694,-0.019587,0,1,0.774,0.774,0.2,0
-0.0023604,-0.019585,0,1,0.775,0.775,0.2,0
-0.0023514,-0.019583,0,1,0.776,0.776,0.2,0
-0.0023423,-0.019581,0,1,0.777,0.777,0.2,0
-0.0023333,-0.019579,0,1,0.778,0.778,0.2,0
-0.0023242,-0.019577,0,1,0.779,0.779,0.2,0
-0.0023152,-0.019575,0,1,0.78,0.78,0.2,0
-0.0023062,-0.019572,0,1,0.781,0.781,0.2,0
-0.0022971,-0.01957,0,1,0.782,0.782,0.2,0
-0.0022881,-0.019568,0,1,0.783,0.783,0.2,0
-0.0022791,-0.019566,0,1,0.784,0.784,0.2,0
-0.00227,-0.019564,0,1,0.785,0.785,0.2,0
-0.002261,-0.019562,0,1,0.786,0.786,0.2,0
-0.002252,-0.01956,0,1,0.787,0.787,0.2,0
-0.0022429,-0.019558,0,1,0.788,0.788,0.2,0
-0.0022339,-0.019555,0,1,0.789,0.789,0.2,0
-0.0022249,-0.019553,0,1,0.79,0.79,0.2,0
-0.0022158,-0.019551,0,1,0.791,0.791,0.2,0
-0.0022068,-0.019549,0,1,0.792,0.792,0.2,0
-0.0021972,-0.019547,0,1,0.793,0.793,0.2,0
-0.0021869,-0.019546,0,1,0.794,0.794,0.2,0
-0.0021766,-0.019544,0,1,0.795,0.795,0.2,0
-0.0021664,-0.019543,0,1,0.796,0.796,0.2,0
-0.0021561,-0.019542,0,1,0.797,0.797,0.2,0
-0.0021458,-0.01954,0,1,0.798,0.798,0.2,0
-0.0021355,-0.019539,0,1,0.799,0.799,0.2,0
-0.0021253,-0.019538,0,1,0.8,0.8,0.2,0
-0.002115,-0.019536,0,1,0.801,0.801,0.2,0
-0.0021047,-0.019535,0,1,0.802,0.802,0.2,0
-0.0020945,-0.019534,0,1,0.803,0.803,0.2,0
-0.0020842,-0.019532,0,1,0.804,0.804,0.2,0
-0.0020739,-0.019531,0,1,0.805,0.805,0.2,0
-0.0020636,-0.019529,0,1,0.806,0.806,0.2,0
-0.0020534,-0.019528,0,1,0.807,0.807,0.2,0
-0.0020431,-0.019527,0,1,0.808,0.808,0.2,0
-0.0020328,-0.019525,0,1,0.809,0.809,0.2,0
-0.0020225,-0.019524,0,1,0.81,0.81,0.2,0
-0.0020123,-0.019523,0,1,0.811,0.811,0.2,0
-0.002002,-0.019521,0,1,0.812,0.812,0.2,0
-0.0019917,-0.01952,0,1,0.813,0.813,0.2,0
-0.0019815,-0.019518,0,1,0.814,0.814,0.2,0
-0.0019712,-0.019517,0,1,0.815,0.815,0.2,0
-0.0019609,-0.019516,0,1,0.816,0.816,0.2,0
-0.0019506,-0.019514,0,1,0.817,0.817,0.2,0
-0.0019404,-0.019513,0,1,0.818,0.818,0.2,0
-0.0019301,-0.019512,0,1,0.819,0.819,0.2,0
-0.0019198,-0.01951,0,1,0.82,0.82,0.2,0
-0.0019096,-0.019509,0,1,0.821,0.821,0.2,0
-0.0018993,-0.019507,0,1,0.822,0.822,0.2,0
-0.001889,-0.019506,0,1,0.823,0.823,0.2,0
-0.0018787,-0.019505,0,1,0.824,0.824,0.2,0
-0.0018685,-0.019503,0,1,0.825,0.825,0.2,0
-0.0018582,-0.019502,0,1,0.826,0.826,0.2,0
-0.0018479,-0.019501,0,1,0.827,0.827,0.2,0
-0.0018376,-0.019499,0,1,0.828,0.828,0.2,0
-0.0018274,-0.019498,0,1,0.829,0.829,0.2,0
-0.0018171,-0.019496,0,1,0.83,0.83,0.2,0
-0.0018068,-0.019495,0,1,0.831,0.831,0.2,0
-0.0017966,-0.019494,0,1,0.832,0.832,0.2,0
-0.0017863,-0.019492,0,1,0.833,0.833,0.2,0
-0.001776,-0.019491,0,1,0.834,0.834,0.2,0
-0.0017657,-0.01949,0,1,0.835,0.835,0.2,0
-0.0017555,-0.019488,0,1,0.836,0.836,0.2,0
-0.0017452,-0.019487,0,1,0.837,0.837,0.2,0
-0.0017349,-0.019485,0,1,0.838,0.838,0.2,0
-0.0017247,-0.019484,0,1,0.839,0.839,0.2,0
-0.0017144,-0.019483,0,1,0.84,0.84,0.2,0
-0.0017041,-0.019481,0,1,0.841,0.841,0.2,0
-0.0016938,-0.01948,0,1,0.842,0.842,0.2,0
-0.0016836,-0.019479,0,1,0.843,0.843,0.2,0
-0.0016733,-0.019477,0,1,0.844,0.844,0.2,0
-0.001663,-0.019476,0,1,0.845,0.845,0.2,0
-0.0016527,-0.019474,0,1,0.846,0.846,0.2,0
-0.0016425,-0.019473,0,1,0.847,0.847,0.2,0
-0.0016322,-0.019472,0,1,0.848,0.848,0.2,0
-0.0016219,-0.01947,0,1,0.849,0.849,0.2,0
-0.0016117,-0.019469,0,1,0.85,0.85,0.2,0
-0.0016014,-0.019468,0,1,0.851,0.851,0.2,0
-0.0015911,-0.019466,0,1,0.852,0.852,0.2,0
-0.0015808,-0.019465,0,1,0.853,0.853,0.2,0
-0.0015706,-0.019464,0,1,0.854,0.854,0.2,0
-0.0015603,-0.019462,0,1,0.855,0.855,0.2,0
-0.00155,-0.019461,0,1,0.856,0.856,0.2,0
-0.0015398,-0.019459,0,1,0.857,0.857,0.2,0
-0.0015295,-0.019458,0,1,0.858,0.858,0.2,0
-0.0015192,-0.019457,0,1,0.859,0.859,0.2,0
-0.0015089,-0.019455,0,1,0.86,0.86,0.2,0
-0.0014987,-0.019454,0,1,0.861,0.861,0.2,0
-0.0014884,-0.019453,0,1,0.862,0.862,0.2,0
-0.0014781,-0.019451,0,1,0.863,0.863,0.2,0
-0.0014678,-0.01945,0,1,0.864,0.864,0.2,0
-0.0014576,-0.019448,0,1,0.865,0.865,0.2,0
-0.0014473,-0.019447,0,1,0.866,0.866,0.2,0
-0.001437,-0.019446,0,1,0.867,0.867,0.2,0
-0.0014268,-0.019444,0,1,0.868,0.868,0.2,0
-0.0014165,-0.019443,0,1,0.869,0.869,0.2,0
-0.0014062,-0.019442,0,1,0.87,0.87,0.2,0
-0.0013959,-0.01944,0,1,0.871,0.871,0.2,0
-0.0013857,-0.019439,0,1,0.872,0.872,0.2,0
-0.0013754,-0.019437,0,1,0.873,0.873,0.2,0
-0.0013651,-0.019436,0,1,0.874,0.874,0.2,0
-0.0013549,-0.019435,0,1,0.875,0.875,0.2,0
-0.0013446,-0.019433,0,1,0.876,0.876,0.2,0
-0.0013343,-0.019432,0,1,0.877,0.877,0.2,0
-0.001324,-0.019431,0,1,0.878,0.878,0.2,0
-0.0013138,-0.019429,0,1,0.879,0.879,0.2,0
-0.0013035,-0.019428,0,1,0.88,0.88,0.2,0
-0.0012932,-0.019426,0,1,0.881,0.881,0.2,0
-0.001283,-0.019425,0,1,0.882,0.882,0.2,0
-0.0012727,-0.019424,0,1,0.883,0.883,0.2,0
-0.0012624,-0.019422,0,1,0.884,0.884,0.2,0
-0.0012521,-0.019421,0,1,0.885,0.885,0.2,0
-0.0012419,-0.01942,0,1,0.886,0.886,0.2,0
-0.0012316,-0.019418,0,1,0.887,0.887,0.2,0
-0.0012213,-0.019417,0,1,0.888,0.888,0.2,0
-0.001211,-0.019415,0,1,0.889,0.889,0.2,0
-0.0012008,-0.019414,0,1,0.89,0.89,0.2,0
-0.0011905,-0.019413,0,1,0.891,0.891,0.2,0
-0.0011798,-0.019412,0,1,0.892,0.892,0.2,0
-0.0011689,-0.019411,0,1,0.893,0.893,0.2,0
-0.0011579,-0.019411,0,1,0.894,0.894,0.2,0
-0.001147,-0.01941,0,1,0.895,0.895,0.2,0
-0.0011361,-0.01941,0,1,0.896,0.896,0.2,0
-0.0011252,-0.019409,0,1,0.897,0.897,0.2,0
-0.0011142,-0.019409,0,1,0.898,0.898,0.2,0
-0.0011033,-0.019408,0,1,0.899,0.899,0.2,0
-0.0010924,-0.019408,0,1,0.9,0.9,0.2,0
