phi,kxx,kyy
2.4107849133537208e-05,6.94439877816106e-12,6.94439877816106e-12
2.4150866462793066e-05,5.9043063686758405e-12,5.9043063686758405e-12
2.4890214067278288e-05,7.666381964955147e-12,7.666381964955147e-12
2.81697247706422e-05,1.6870352201865443e-11,1.6870352201865443e-11
2.8493476044852192e-05,2.2151850611997962e-11,2.2151850611997962e-11
3.487869520897044e-05,3.4566460412538225e-11,3.4566460412538225e-11
2.8941080530071357e-05,8.352580379291539e-12,8.352580379291539e-12
2.622354740061162e-05,3.2091506273567788e-12,3.2091506273567788e-12
2.1903669724770643e-05,1.2380706319184505e-12,1.2380706319184505e-12
2.661009174311927e-05,3.5533665367298672e-12,3.5533665367298672e-12
2.261243628950051e-05,1.6451940988338429e-12,1.6451940988338429e-12
2.553211009174312e-05,3.2077321137451578e-12,3.2077321137451578e-12
2.467737003058104e-05,3.1847340845524972e-12,3.1847340845524972e-12
1.8854943934760447e-05,5.034445652965341e-13,5.034445652965341e-13
2.3726401630988784e-05,1.3373665847319062e-12,1.3373665847319062e-12
1.8347196738022428e-05,4.3036193919541284e-13,4.3036193919541284e-13
1.9162996941896024e-05,4.09988663203262e-13,4.09988663203262e-13
2.7579306829765545e-05,4.926527954299694e-12,4.926527954299694e-12
2.3281345565749236e-05,2.2081025535219162e-12,2.2081025535219162e-12
2.396360856269113e-05,2.762419443498471e-12,2.762419443498471e-12
2.070703363914373e-05,1.929228813705403e-12,1.929228813705403e-12
1.7167380224260958e-05,1.0489053025616717e-12,1.0489053025616717e-12
2.0682670744138633e-05,2.6229222113088684e-12,2.6229222113088684e-12
1.949317023445464e-05,1.5670148841111111e-12,1.5670148841111111e-12
1.6846585117227318e-05,1.2413301951111112e-12,1.2413301951111112e-12
1.8040570846075433e-05,1.668091524224261e-12,1.668091524224261e-12
1.994821610601427e-05,2.4778414680948008e-12,2.4778414680948008e-12
1.979887869520897e-05,3.5648655513261973e-12,3.5648655513261973e-12
2.2526605504587155e-05,6.8326480746299684e-12,6.8326480746299684e-12
2.314770642201835e-05,1.1017222987390417e-11,1.1017222987390417e-11
2.6483078491335373e-05,2.561392925857288e-11,2.561392925857288e-11
2.4519571865443424e-05,1.1628793501223241e-11,1.1628793501223241e-11
2.7055657492354738e-05,1.872729718365953e-11,1.872729718365953e-11
2.9761162079510707e-05,3.418094664234454e-11,3.418094664234454e-11
2.280907237512742e-05,4.595571626062182e-12,4.595571626062182e-12
2.79855249745158e-05,1.8984541105993883e-11,1.8984541105993883e-11
2.812854230377166e-05,1.884570785889908e-11,1.884570785889908e-11
2.293843017329256e-05,6.772939717998981e-12,6.772939717998981e-12
2.4406625891946994e-05,1.0390058884209989e-11,1.0390058884209989e-11
2.821039755351682e-05,1.5052743306748213e-11,1.5052743306748213e-11
2.349755351681957e-05,1.0197603810519879e-11,1.0197603810519879e-11
3.3080835881753315e-05,1.1527183660958205e-10,1.1527183660958205e-10
2.7994291539245666e-05,3.579332378088685e-11,3.579332378088685e-11
2.9930784913353724e-05,3.561505384331294e-11,3.561505384331294e-11
2.9033843017329258e-05,6.075996817583078e-11,6.075996817583078e-11
2.7818450560652397e-05,5.2052709091732925e-11,5.2052709091732925e-11
2.7104281345565748e-05,3.163768252165138e-11,3.163768252165138e-11
2.865769622833843e-05,3.921848083203874e-11,3.921848083203874e-11
2.955953109072375e-05,3.9160331834342505e-11,3.9160331834342505e-11
2.7912945973496435e-05,2.664612426958206e-11,2.664612426958206e-11
2.8036595310907236e-05,2.6801456540244645e-11,2.6801456540244645e-11
2.5440468909276246e-05,1.3704853564301732e-11,1.3704853564301732e-11
2.8983384301732926e-05,3.120317469976554e-11,3.120317469976554e-11
3.226982670744139e-05,4.901598332103975e-11,4.901598332103975e-11
3.172905198776758e-05,5.0487615740244646e-11,5.0487615740244646e-11
2.7027828746177373e-05,2.130768410738022e-11,2.130768410738022e-11
2.1532517838939857e-05,6.612496774182466e-12,6.612496774182466e-12
2.469796126401631e-05,9.368789446124363e-12,9.368789446124363e-12
2.3560754332313967e-05,6.7670141540468905e-12,6.7670141540468905e-12
2.123374108053007e-05,2.6014231787696227e-12,2.6014231787696227e-12
2.071692150866463e-05,2.6640591060458713e-12,2.6640591060458713e-12
2.7361671763506625e-05,1.370173484643221e-11,1.370173484643221e-11
2.7031192660550463e-05,1.4655861306901122e-11,1.4655861306901122e-11
2.5011416921508664e-05,1.60297068303262e-11,1.60297068303262e-11
2.2904383282364935e-05,8.072268005102956e-12,8.072268005102956e-12
3.092181447502548e-05,1.8492387305423035e-11,1.8492387305423035e-11
2.7334250764525995e-05,6.0088739607268086e-12,6.0088739607268086e-12
2.6702854230377165e-05,5.891016606399592e-12,5.891016606399592e-12
2.544882772680938e-05,2.9497839647951066e-12,2.9497839647951066e-12
2.365249745158002e-05,1.6895804963832823e-12,1.6895804963832823e-12
2.1308256880733946e-05,1.1081106401814473e-12,1.1081106401814473e-12
2.233129459734964e-05,1.7019447036788993e-12,1.7019447036788993e-12
1.9957900101936797e-05,1.0389254053792049e-12,1.0389254053792049e-12
1.8592252803261978e-05,5.890765096893986e-13,5.890765096893986e-13
2.317257900101937e-05,1.1409779023741082e-12,1.1409779023741082e-12
2.3223649337410804e-05,1.897629159420999e-12,1.897629159420999e-12
2.5919877675840978e-05,3.9278541301977574e-12,3.9278541301977574e-12
2.788195718654434e-05,5.4940943650316e-12,5.4940943650316e-12
2.3745565749235475e-05,3.854212146956167e-12,3.854212146956167e-12
2.150611620795107e-05,1.5333427915005096e-12,1.5333427915005096e-12
1.95407747196738e-05,1.5091978789622832e-12,1.5091978789622832e-12
1.6911824668705402e-05,1.523101324432212e-12,1.523101324432212e-12
1.4620489296636086e-05,1.970033715895005e-12,1.970033715895005e-12
2.0468195718654433e-05,3.828387150920489e-12,3.828387150920489e-12
1.960479102956167e-05,3.51262199682161e-12,3.51262199682161e-12
1.640366972477064e-05,1.27891577562895e-12,1.27891577562895e-12
1.866860346585117e-05,1.748252633851172e-12,1.748252633851172e-12
1.4608460754332313e-05,8.889522992620794e-13,8.889522992620794e-13
1.6893272171253822e-05,2.5363224583384297e-12,2.5363224583384297e-12
2.1780530071355758e-05,1.4631615790560652e-11,1.4631615790560652e-11
2.5724770642201833e-05,2.6297532094811415e-11,2.6297532094811415e-11
2.9903261977573903e-05,6.715434584637105e-11,6.715434584637105e-11
2.6735168195718655e-05,1.8393694975423037e-11,1.8393694975423037e-11
2.6495107033639143e-05,1.851683402936799e-11,1.851683402936799e-11
2.2891233435270135e-05,8.149310396860347e-12,8.149310396860347e-12
2.3250560652395518e-05,6.162928563100917e-12,6.162928563100917e-12
2.5362181447502547e-05,1.2065615210560651e-11,1.2065615210560651e-11
2.2179306829765546e-05,5.952405046528032e-12,5.952405046528032e-12
2.2030682976554537e-05,6.369941006975535e-12,6.369941006975535e-12
1.813690112130479e-05,2.052689799817533e-12,2.052689799817533e-12
1.825545361875637e-05,3.297983784737003e-12,3.297983784737003e-12
2.5467889908256882e-05,1.464620334188583e-11,1.464620334188583e-11
2.628919469928644e-05,1.7270755334791028e-11,1.7270755334791028e-11
2.739979612640163e-05,2.6265942500907237e-11,2.6265942500907237e-11
2.6135270132517835e-05,2.1637765182538225e-11,2.1637765182538225e-11
2.252945973496432e-05,1.576421339620795e-11,1.576421339620795e-11
2.8659123343527013e-05,4.516939694229357e-11,4.516939694229357e-11
2.7871355759429153e-05,2.7572584684434255e-11,2.7572584684434255e-11
2.836187563710499e-05,2.915769819256881e-11,2.915769819256881e-11
2.4468807339449542e-05,2.3536963761274207e-11,2.3536963761274207e-11
3.082466870540265e-05,4.3778750583893985e-11,4.3778750583893985e-11
3.0321610601427117e-05,4.944385129197757e-11,4.944385129197757e-11
2.8404689092762487e-05,2.4217347275840977e-11,2.4217347275840977e-11
2.7534454638124363e-05,2.5252661004719674e-11,2.5252661004719674e-11
2.5594393476044854e-05,1.4078395482028541e-11,1.4078395482028541e-11
2.3880326197757392e-05,9.197219721779816e-12,9.197219721779816e-12
2.505769622833843e-05,1.0059726299546381e-11,1.0059726299546381e-11
2.7092456676860343e-05,1.836099873969419e-11,1.836099873969419e-11
2.6722629969418962e-05,1.0775975069612638e-11,1.0775975069612638e-11
3.0578389398572887e-05,2.3624388465423038e-11,2.3624388465423038e-11
2.6585830784913354e-05,9.797391824818552e-12,9.797391824818552e-12
2.746177370030581e-05,1.3645094905769622e-11,1.3645094905769622e-11
2.4426809378185526e-05,6.259327126409786e-12,6.259327126409786e-12
2.181896024464832e-05,8.097439076424057e-12,8.097439076424057e-12
2.259133537206932e-05,7.852589542525993e-12,7.852589542525993e-12
2.7643323139653415e-05,6.452416004054026e-12,6.452416004054026e-12
2.473730886850153e-05,4.716326369893986e-12,4.716326369893986e-12
2.4332721712538226e-05,2.093062105657492e-12,2.093062105657492e-12
2.32217125382263e-05,1.0864808226992863e-12,1.0864808226992863e-12
2.154383282364934e-05,1.3371854978878695e-12,1.3371854978878695e-12
2.0885117227319063e-05,1.0126175110927626e-12,1.0126175110927626e-12
2.0347706422018348e-05,7.196179914033639e-13,7.196179914033639e-13
1.558369011213048e-05,4.585994144088685e-13,4.585994144088685e-13
1.1672680937818553e-05,1.2434026334373087e-13,1.2434026334373087e-13
2.2226605504587154e-05,7.561170508569827e-13,7.561170508569827e-13
2.3003771661569827e-05,1.3478796820662588e-12,1.3478796820662588e-12
2.4331804281345565e-05,2.4872982255056068e-12,2.4872982255056068e-12
2.123078491335372e-05,1.7215725054964323e-12,1.7215725054964323e-12
2.3670336391437308e-05,4.5670001462252795e-12,4.5670001462252795e-12
2.190479102956167e-05,2.608133452379205e-12,2.608133452379205e-12
1.898195718654434e-05,1.8976090386605504e-12,1.8976090386605504e-12
1.877268093781855e-05,2.154048130576962e-12,2.154048130576962e-12
1.8328440366972476e-05,2.831966851988787e-12,2.831966851988787e-12
1.835545361875637e-05,2.5379522399347603e-12,2.5379522399347603e-12
2.0486238532110093e-05,4.2994745153017325e-12,4.2994745153017325e-12
1.6780326197757392e-05,1.4187852418868501e-12,1.4187852418868501e-12
1.4661671763506625e-05,1.2969439769908256e-12,1.2969439769908256e-12
1.34144750254842e-05,9.626767776215087e-13,9.626767776215087e-13
1.822324159021407e-05,2.711896214012232e-12,2.711896214012232e-12
2.442354740061162e-05,1.5537050010744135e-11,1.5537050010744135e-11
2.878735983690112e-05,4.9794757354199795e-11,4.9794757354199795e-11
3.1246075433231397e-05,9.230217768915392e-11,9.230217768915392e-11
2.510540265035678e-05,1.4320247022619773e-11,1.4320247022619773e-11
2.6811926605504587e-05,3.000920877475025e-11,3.000920877475025e-11
2.1408562691131498e-05,9.888558990410805e-12,9.888558990410805e-12
1.8340570846075434e-05,3.7533467748277264e-12,3.7533467748277264e-12
2.285565749235474e-05,6.878050570582059e-12,6.878050570582059e-12
2.041967380224261e-05,5.547263474516819e-12,5.547263474516819e-12
2.264750254841998e-05,5.266890738046891e-12,5.266890738046891e-12
1.6955555555555555e-05,1.2802739269592251e-12,1.2802739269592251e-12
2.3356269113149846e-05,8.819844799187564e-12,8.819844799187564e-12
2.286452599388379e-05,6.119367116729866e-12,6.119367116729866e-12
2.5645667686034654e-05,1.638262496859327e-11,1.638262496859327e-11
2.7658002038735983e-05,2.3486661860152904e-11,2.3486661860152904e-11
2.9772273190621813e-05,3.8732061448195716e-11,3.8732061448195716e-11
2.872823649337411e-05,4.5218089182578997e-11,4.5218089182578997e-11
2.3694903160040774e-05,1.1320845262558613e-11,1.1320845262558613e-11
2.5973904179408764e-05,2.4793203439877673e-11,2.4793203439877673e-11
2.779418960244648e-05,2.661322682624873e-11,2.661322682624873e-11
2.5330173292558613e-05,1.4944493615535168e-11,1.4944493615535168e-11
2.7893374108053007e-05,1.8743796207227318e-11,1.8743796207227318e-11
3.206289500509684e-05,7.253453658650356e-11,7.253453658650356e-11
2.612966360856269e-05,1.8036350269857286e-11,1.8036350269857286e-11
2.5154638124362894e-05,2.1730622492008155e-11,2.1730622492008155e-11
2.1995616717635065e-05,1.2120041867573904e-11,1.2120041867573904e-11
2.242334352701325e-05,7.384480050691131e-12,7.384480050691131e-12
3.1790417940876655e-05,2.6598739878725794e-11,2.6598739878725794e-11
2.9593985728848114e-05,2.6939484956921512e-11,2.6939484956921512e-11
2.8136391437308866e-05,9.756818311374109e-12,9.756818311374109e-12
2.4952191641182467e-05,6.915022467906218e-12,6.915022467906218e-12
2.610468909276249e-05,1.084730316540265e-11,1.084730316540265e-11
2.3460346585117226e-05,7.110857829351682e-12,7.110857829351682e-12
2.137624872579001e-05,4.5622013448583076e-12,4.5622013448583076e-12
2.063802242609582e-05,5.740080721895005e-12,5.740080721895005e-12
2.0979306829765544e-05,7.595717854259938e-12,7.595717854259938e-12
2.1375739041794086e-05,2.6203668747319057e-12,2.6203668747319057e-12
1.9929969418960245e-05,1.848735711531091e-12,1.848735711531091e-12
2.4924770642201834e-05,3.497491184964322e-12,3.497491184964322e-12
2.0701732925586135e-05,1.2598513551039755e-12,1.2598513551039755e-12
1.705361875637105e-05,5.536257418551478e-13,5.536257418551478e-13
1.6215494393476045e-05,3.3699155033404687e-13,3.3699155033404687e-13
1.9290621814475026e-05,5.528380140835882e-13,5.528380140835882e-13
1.72131498470948e-05,3.474825148319062e-13,3.474825148319062e-13
1.7096738022426098e-05,4.4632776261131496e-13,4.4632776261131496e-13
1.7996330275229358e-05,7.084620357726808e-13,7.084620357726808e-13
1.871987767584098e-05,8.437198237357796e-13,8.437198237357796e-13
2.2188379204892965e-05,1.8085042510142713e-12,1.8085042510142713e-12
2.5877981651376146e-05,5.9174955271498465e-12,5.9174955271498465e-12
2.0645158002038736e-05,2.5732038122405708e-12,2.5732038122405708e-12
2.084373088685015e-05,2.105738184740061e-12,2.105738184740061e-12
1.7533537206931703e-05,1.2508573751834864e-12,1.2508573751834864e-12
2.0642711518858307e-05,4.309907129594292e-12,4.309907129594292e-12
1.7765953109072375e-05,2.3631631939184506e-12,2.3631631939184506e-12
1.6792252803261978e-05,2.469390748706422e-12,2.469390748706422e-12
1.847940876656473e-05,2.649079199891947e-12,2.649079199891947e-12
1.166625891946993e-05,1.0012472693633026e-12,1.0012472693633026e-12
1.572507645259939e-05,2.150577299399592e-12,2.150577299399592e-12
1.6858307849133538e-05,2.130225150205912e-12,2.130225150205912e-12
2.1707849133537207e-05,4.051616927716616e-12,4.051616927716616e-12
2.33927624872579e-05,8.546785959140672e-12,8.546785959140672e-12
2.3793476044852193e-05,1.831240710321101e-11,1.831240710321101e-11
2.5377675840978594e-05,3.5391512194729865e-11,3.5391512194729865e-11
2.6161060142711516e-05,3.521294044574924e-11,3.521294044574924e-11
2.433323139653415e-05,3.189955421888889e-11,3.189955421888889e-11
2.3667074413863403e-05,1.488071080491335e-11,1.488071080491335e-11
2.345270132517839e-05,1.076209174490316e-11,1.076209174490316e-11
1.8361671763506627e-05,4.670642183295617e-12,4.670642183295617e-12
2.212334352701325e-05,4.928751298329256e-12,4.928751298329256e-12
2.0209378185524976e-05,3.035176472138634e-12,3.035176472138634e-12
2.0180428134556575e-05,4.021435787043833e-12,4.021435787043833e-12
2.297217125382263e-05,1.2311692110846075e-11,1.2311692110846075e-11
2.7559123343527014e-05,1.537789479559633e-11,1.537789479559633e-11
2.802487257900102e-05,1.7427395454882772e-11,1.7427395454882772e-11
2.736085626911315e-05,1.5087250410917432e-11,1.5087250410917432e-11
2.4117533129459734e-05,9.674222589732926e-12,9.674222589732926e-12
2.7819469928644242e-05,2.3837869733781856e-11,2.3837869733781856e-11
2.5203669724770642e-05,1.0468429246156982e-11,1.0468429246156982e-11
2.4225280326197757e-05,1.2825576332701324e-11,1.2825576332701324e-11
2.3211926605504587e-05,7.239992869910296e-12,7.239992869910296e-12
2.5214475025484198e-05,7.55926909670744e-12,7.55926909670744e-12
2.565942915392457e-05,9.383537963533128e-12,9.383537963533128e-12
2.6294699286442404e-05,1.600948546607543e-11,1.600948546607543e-11
2.8337512742099897e-05,1.7900937552038736e-11,1.7900937552038736e-11
2.1609887869520895e-05,5.3917802981508665e-12,5.3917802981508665e-12
1.959571865443425e-05,5.1710454956503565e-12,5.1710454956503565e-12
1.5232212028542304e-05,1.3544591707329256e-12,1.3544591707329256e-12
2.2796941896024466e-05,5.294969259252803e-12,5.294969259252803e-12
2.776156982670744e-05,1.1455956168970438e-11,1.1455956168970438e-11
2.4885219164118246e-05,4.836628396615698e-12,4.836628396615698e-12
2.2820693170234453e-05,3.970188210181448e-12,3.970188210181448e-12
2.3568705402650356e-05,5.832646280338429e-12,5.832646280338429e-12
2.39697247706422e-05,9.343558012521914e-12,9.343558012521914e-12
2.0468909276248728e-05,4.152110065776759e-12,4.152110065776759e-12
1.827533129459735e-05,4.453488876154944e-12,4.453488876154944e-12
1.9329969418960244e-05,6.198190195786952e-12,6.198190195786952e-12
1.8334454638124363e-05,6.383753909023445e-13,6.383753909023445e-13
2.077869520897044e-05,1.5054252363781856e-12,1.5054252363781856e-12
2.314770642201835e-05,1.9971162594587155e-12,1.9971162594587155e-12
2.554709480122324e-05,5.6280583880978586e-12,5.6280583880978586e-12
2.5505810397553514e-05,3.4722698117421e-12,3.4722698117421e-12
2.4135881753312948e-05,1.9663817978735983e-12,1.9663817978735983e-12
1.90434250764526e-05,8.549512322181448e-13,8.549512322181448e-13
2.0022731906218143e-05,5.250713646646278e-13,5.250713646646278e-13
1.9165953109072376e-05,5.618551328785932e-13,5.618551328785932e-13
2.1159123343527014e-05,1.3496000070846073e-12,1.3496000070846073e-12
2.2730479102956165e-05,1.8495103608083588e-12,1.8495103608083588e-12
2.2616921508664628e-05,1.3931513930754332e-12,1.3931513930754332e-12
2.0277981651376145e-05,1.167778755291539e-12,1.167778755291539e-12
1.798073394495413e-05,5.594849072977574e-13,5.594849072977574e-13
2.252538226299694e-05,3.4248552397451577e-12,3.4248552397451577e-12
1.6065545361875637e-05,7.636945292418959e-13,7.636945292418959e-13
2.1914984709480122e-05,3.079240937520897e-12,3.079240937520897e-12
2.4613251783893986e-05,4.392150737927624e-12,4.392150737927624e-12
2.011539245667686e-05,2.1889777707155964e-12,2.1889777707155964e-12
1.617737003058104e-05,8.049521485415903e-13,8.049521485415903e-13
1.8368297655453617e-05,2.342921708907237e-12,2.342921708907237e-12
2.2207135575942914e-05,6.9072659147533135e-12,6.9072659147533135e-12
1.9461467889908257e-05,4.713368618108053e-12,4.713368618108053e-12
2.0514373088685014e-05,5.397303446893985e-12,5.397303446893985e-12
2.4884301732925586e-05,1.2092375821957186e-11,1.2092375821957186e-11
2.3288175331294596e-05,1.085957682927625e-11,1.085957682927625e-11
1.9191335372069315e-05,9.913086197397553e-12,9.913086197397553e-12
2.362201834862385e-05,2.5616243146024465e-11,2.5616243146024465e-11
1.947420998980632e-05,5.7506843626513765e-12,5.7506843626513765e-12
2.2285321100917432e-05,8.977018119431192e-12,8.977018119431192e-12
2.3867584097859327e-05,6.059829786562691e-12,6.059829786562691e-12
1.8208970438328236e-05,2.342177240770642e-12,2.342177240770642e-12
2.1240366972477064e-05,3.3246940942324157e-12,3.3246940942324157e-12
1.443577981651376e-05,7.056411051577981e-13,7.056411051577981e-13
1.8226809378185524e-05,1.915989353330275e-12,1.915989353330275e-12
1.7286952089704385e-05,2.655598326277268e-12,2.655598326277268e-12
2.2758511722731905e-05,8.7591102837737e-12,8.7591102837737e-12
2.3964831804281344e-05,9.323879908803262e-12,9.323879908803262e-12
2.3987767584097858e-05,5.706599776508665e-12,5.706599776508665e-12
2.5365341488277267e-05,1.3577690358267072e-11,1.3577690358267072e-11
2.2589704383282364e-05,8.903486800372069e-12,8.903486800372069e-12
1.9943730886850152e-05,4.087140130288481e-12,4.087140130288481e-12
2.3222018348623855e-05,1.1640061127074414e-11,1.1640061127074414e-11
2.6446279306829764e-05,1.263110918296636e-11,1.263110918296636e-11
2.5138328236493374e-05,7.925205366984708e-12,7.925205366984708e-12
2.8200815494393477e-05,1.6110894098735983e-11,1.6110894098735983e-11
2.481274209989806e-05,9.112632044854231e-12,9.112632044854231e-12
2.49302752293578e-05,1.1823763669969419e-11,1.1823763669969419e-11
2.264597349643221e-05,5.336206757792049e-12,5.336206757792049e-12
2.13986748216106e-05,6.268441830892966e-12,6.268441830892966e-12
2.2411213047910296e-05,5.369687703178389e-12,5.369687703178389e-12
2.0819266055045872e-05,5.694305991874618e-12,5.694305991874618e-12
2.335514780835882e-05,5.413711927039755e-12,5.413711927039755e-12
2.4519877675840978e-05,7.475083834990826e-12,7.475083834990826e-12
2.6581753312945977e-05,1.0008337877360855e-11,1.0008337877360855e-11
2.4597655453618754e-05,9.31190805633639e-12,9.31190805633639e-12
2.4841590214067278e-05,9.246264075373089e-12,9.246264075373089e-12
2.450652395514781e-05,1.057275538908257e-11,1.057275538908257e-11
2.063547400611621e-05,3.633869699284404e-12,3.633869699284404e-12
2.102426095820591e-05,5.816952087188583e-12,5.816952087188583e-12
2.3239245667686036e-05,2.0496918065107032e-12,2.0496918065107032e-12
2.018256880733945e-05,1.0776578692426095e-12,1.0776578692426095e-12
1.905453618756371e-05,8.805689844212028e-13,8.805689844212028e-13
2.137013251783894e-05,1.7429910549938837e-12,1.7429910549938837e-12
2.1632517838939856e-05,2.6512522420203875e-12,2.6512522420203875e-12
2.2368909276248727e-05,2.2328913303944953e-12,2.2328913303944953e-12
1.795005096839959e-05,5.120723473768603e-13,5.120723473768603e-13
2.3636289500509684e-05,1.2209277440163098e-12,1.2209277440163098e-12
2.3014169215086645e-05,1.0450823580764525e-12,1.0450823580764525e-12
1.9574719673802244e-05,8.728104191922528e-13,8.728104191922528e-13
1.7095820591233434e-05,7.229680980180428e-13,7.229680980180428e-13
2.0444546381243627e-05,1.1670745286758408e-12,1.1670745286758408e-12
1.845219164118247e-05,5.551227264325178e-13,5.551227264325178e-13
2.2601427115188584e-05,1.7087052791896023e-12,1.7087052791896023e-12
2.3256269113149847e-05,2.722851968076453e-12,2.722851968076453e-12
2.1247910295616715e-05,1.8139569770958206e-12,1.8139569770958206e-12
2.2324770642201835e-05,2.946625005404689e-12,2.946625005404689e-12
2.1449643221202854e-05,3.2553881348674816e-12,3.2553881348674816e-12
1.6007951070336392e-05,5.437645571593272e-13,5.437645571593272e-13
1.6701019367991845e-05,8.073646277193679e-13,8.073646277193679e-13
1.831946992864424e-05,1.153623800316004e-12,1.153623800316004e-12
2.2629867482161062e-05,4.263196784213048e-12,4.263196784213048e-12
2.634393476044852e-05,1.2549720706952088e-11,1.2549720706952088e-11
2.377492354740061e-05,9.273618249202852e-12,9.273618249202852e-12
2.1735168195718656e-05,5.778420830929663e-12,5.778420830929663e-12
1.7742609582059123e-05,2.329833154235474e-12,2.329833154235474e-12
2.148623853211009e-05,8.059773012864423e-12,8.059773012864423e-12
1.9427420998980634e-05,6.872326214234454e-12,6.872326214234454e-12
2.5259836901121303e-05,1.7649729857838938e-11,1.7649729857838938e-11
1.7059836901121304e-05,2.8521077331977577e-12,2.8521077331977577e-12
1.7887461773700305e-05,3.4888493183516817e-12,3.4888493183516817e-12
2.3959429153924568e-05,7.34195482348318e-12,7.34195482348318e-12
2.1596941896024464e-05,2.0748125759306828e-12,2.0748125759306828e-12
2.0742303771661568e-05,2.146543086929664e-12,2.146543086929664e-12
1.6419979612640162e-05,1.4328999553414884e-12,1.4328999553414884e-12
1.8333843017329255e-05,2.9392004447991844e-12,2.9392004447991844e-12
2.1276452599388378e-05,5.879014572792049e-12,5.879014572792049e-12
2.3670744138634046e-05,6.2312586655840976e-12,6.2312586655840976e-12
2.440295616717635e-05,8.198837648704384e-12,8.198837648704384e-12
3.1098878695208974e-05,3.259150717071356e-11,3.259150717071356e-11
2.317849133537207e-05,6.888100890426097e-12,6.888100890426097e-12
2.2850356778797146e-05,7.603896943382263e-12,7.603896943382263e-12
2.888236493374108e-05,3.108104168384302e-11,3.108104168384302e-11
2.3669418960244647e-05,7.773585376624872e-12,7.773585376624872e-12
2.4731090723751273e-05,6.421329429161059e-12,6.421329429161059e-12
2.3641386340468907e-05,5.937646468739041e-12,5.937646468739041e-12
2.6848623853211008e-05,1.251893594346585e-11,1.251893594346585e-11
2.6498165137614676e-05,2.2221066027940878e-11,2.2221066027940878e-11
2.2945667686034657e-05,8.806766304896025e-12,8.806766304896025e-12
2.2207849133537206e-05,5.6388028741773695e-12,5.6388028741773695e-12
2.3202650356778796e-05,6.1255542505677875e-12,6.1255542505677875e-12
2.0892966360856268e-05,5.610261575481142e-12,5.610261575481142e-12
2.9307747196738024e-05,2.3785756964220186e-11,2.3785756964220186e-11
2.3827420998980632e-05,5.326438128594291e-12,5.326438128594291e-12
2.7808256880733948e-05,1.6024877847818553e-11,1.6024877847818553e-11
2.486697247706422e-05,9.904645538389398e-12,9.904645538389398e-12
2.3927115188583078e-05,7.619832585657492e-12,7.619832585657492e-12
2.5875840978593274e-05,1.0685834062803261e-11,1.0685834062803261e-11
2.2024362895005097e-05,6.09297873940163e-12,6.09297873940163e-12
2.2670234454638126e-05,6.029286472201835e-12,6.029286472201835e-12
2.4473394495412842e-05,3.2224303292528035e-12,3.2224303292528035e-12
2.7493577981651376e-05,6.671903319406728e-12,6.671903319406728e-12
2.5209072375127422e-05,4.5119396852579e-12,4.5119396852579e-12
1.9530886850152903e-05,1.830355396861366e-12,1.830355396861366e-12
2.2921202854230378e-05,2.4845618020846077e-12,2.4845618020846077e-12
2.0115800203873598e-05,1.1499115200132518e-12,1.1499115200132518e-12
2.0179816513761468e-05,1.1049617411712537e-12,1.1049617411712537e-12
2.226177370030581e-05,1.308825286035678e-12,1.308825286035678e-12
1.6888175331294596e-05,3.569654292312946e-13,3.569654292312946e-13
1.956605504587156e-05,7.642458380781855e-13,7.642458380781855e-13
1.7943323139653416e-05,7.155817668573903e-13,7.155817668573903e-13
1.8908256880733945e-05,6.35387457975739e-13,6.35387457975739e-13
2.3136085626911316e-05,1.5670953671529053e-12,1.5670953671529053e-12
2.1681753312945973e-05,1.2130404059204894e-12,1.2130404059204894e-12
2.128705402650357e-05,2.30068823272579e-12,2.30068823272579e-12
2.003985728848114e-05,1.7108582005575943e-12,1.7108582005575943e-12
1.936218144750255e-05,1.8529308900846074e-12,1.8529308900846074e-12
2.231559633027523e-05,3.3112836073934757e-12,3.3112836073934757e-12
2.283435270132518e-05,3.942361198481141e-12,3.942361198481141e-12
1.9160040774719673e-05,1.0450924184566768e-12,1.0450924184566768e-12
1.629021406727829e-05,9.471747377339449e-13,9.471747377339449e-13
2.044189602446483e-05,1.8018945812069314e-12,1.8018945812069314e-12
1.980968399592253e-05,2.37909883619368e-12,2.37909883619368e-12
2.4700509683995923e-05,1.0505451445382263e-11,1.0505451445382263e-11
1.8147196738022426e-05,3.2992916341661567e-12,3.2992916341661567e-12
1.7224057084607545e-05,2.211643807360856e-12,2.211643807360856e-12
1.6656269113149846e-05,2.0480821456748215e-12,2.0480821456748215e-12
1.8784301732925587e-05,4.009121881649337e-12,4.009121881649337e-12
2.292731906218145e-05,8.810317619115188e-12,8.810317619115188e-12
2.0476350662589195e-05,4.292341705722731e-12,4.292341705722731e-12
1.9541284403669724e-05,3.1040196540132515e-12,3.1040196540132515e-12
2.0690621814475026e-05,3.3597243381732925e-12,3.3597243381732925e-12
1.841498470948012e-05,1.8355968549582056e-12,1.8355968549582056e-12
1.5948114169215088e-05,1.8287859775463814e-12,1.8287859775463814e-12
1.6096024464831802e-05,1.5151636844352703e-12,1.5151636844352703e-12
1.910835881753313e-05,2.994854468199796e-12,2.994854468199796e-12
2.0707645259938837e-05,5.185089786443425e-12,5.185089786443425e-12
2.3098572884811416e-05,5.233329309618756e-12,5.233329309618756e-12
2.3405606523955148e-05,6.601349872893986e-12,6.601349872893986e-12
