phi,kxx,kyy
0.205314,3.6052801610650005e-08,3.6052801610650005e-08
0.179244,2.5774784979789998e-08,2.5774784979789998e-08
0.124904,6.760473951165e-09,6.760473951165e-09
0.153237,1.0327461488189999e-08,1.0327461488189999e-08
0.160587,1.420044459438e-08,1.420044459438e-08
0.154167,9.196526340253999e-09,9.196526340253999e-09
0.162767,2.274700298772e-08,2.274700298772e-08
0.168976,2.554196977332e-08,2.554196977332e-08
0.196511,3.387485927221e-08,3.387485927221e-08
0.190159,4.124480770729e-08,4.124480770729e-08
0.155077,2.1229805798629997e-08,2.1229805798629997e-08
0.124948,7.855366660185e-09,7.855366660185e-09
0.157873,1.352045444068e-08,1.352045444068e-08
0.167593,2.218001555187e-08,2.218001555187e-08
0.191279,2.032983044136e-08,2.032983044136e-08
0.201999,3.6727659763189997e-08,3.6727659763189997e-08
0.218777,5.544199545478e-08,5.544199545478e-08
0.253951,1.1618850626239998e-07,1.1618850626239998e-07
0.255071,1.1207402302469999e-07,1.1207402302469999e-07
0.282989,1.886474280251e-07,1.886474280251e-07
0.248709,6.138583972136e-08,6.138583972136e-08
0.246639,7.964214430942e-08,7.964214430942e-08
0.226758,5.585551631748e-08,5.585551631748e-08
0.241585,9.086464653838e-08,9.086464653838e-08
0.192941,5.069617738207e-08,5.069617738207e-08
0.206592,6.808606200506001e-08,6.808606200506001e-08
0.21331,9.115391375761e-08,9.115391375761e-08
0.229017,9.463577916001e-08,9.463577916001e-08
0.248524,9.794355129228999e-08,9.794355129228999e-08
0.261085,1.4455959036749998e-07,1.4455959036749998e-07
0.26522,2.232805404687e-07,2.232805404687e-07
0.255575,1.498662769516e-07,1.498662769516e-07
0.296486,2.2437701225499997e-07,2.2437701225499997e-07
0.22882,4.603859025238e-08,4.603859025238e-08
0.219663,6.619709080886001e-08,6.619709080886001e-08
0.197068,3.514127925077e-08,3.514127925077e-08
0.285198,1.7229805663729998e-07,1.7229805663729998e-07
0.288307,2.323029932773e-07,2.323029932773e-07
0.252472,9.310871273792e-08,9.310871273792e-08
0.241747,7.578031343652e-08,7.578031343652e-08
0.246579,5.970530672612e-08,5.970530672612e-08
0.297945,1.473821910055e-07,1.473821910055e-07
0.290466,7.698741932475e-08,7.698741932475e-08
0.29446,9.88364208018e-08,9.88364208018e-08
0.296625,1.200898140673e-07,1.200898140673e-07
0.230801,2.0462472932879998e-08,2.0462472932879998e-08
0.210871,1.7172564112329997e-08,1.7172564112329997e-08
0.199328,1.004895173293e-08,1.004895173293e-08
0.245194,2.956753122169e-08,2.956753122169e-08
0.250246,4.8716211857609995e-08,4.8716211857609995e-08
0.195099,1.2165803519099999e-08,1.2165803519099999e-08
0.227548,3.2274760525919997e-08,3.2274760525919997e-08
0.229423,4.411517543301e-08,4.411517543301e-08
0.205187,2.1070121608689997e-08,2.1070121608689997e-08
0.189395,1.350683489914e-08,1.350683489914e-08
0.192882,1.071907265363e-08,1.071907265363e-08
0.151827,4.366997433238e-09,4.366997433238e-09
0.180757,1.211527304614e-08,1.211527304614e-08
0.157277,8.061890229943001e-09,8.061890229943001e-09
0.164565,1.701682761559e-08,1.701682761559e-08
0.14562,7.901771793751e-09,7.901771793751e-09
0.17347,1.73747846965e-08,1.73747846965e-08
0.129968,8.049178657839e-09,8.049178657839e-09
0.128618,6.478697479781999e-09,6.478697479781999e-09
0.15366,1.4586430297009999e-08,1.4586430297009999e-08
0.154825,9.329129354842e-09,9.329129354842e-09
0.154557,1.0780064513569999e-08,1.0780064513569999e-08
0.168218,2.657360069881e-08,2.657360069881e-08
0.141252,1.22644958491e-08,1.22644958491e-08
0.151362,1.1174241679589999e-08,1.1174241679589999e-08
0.138761,9.033772818851e-09,9.033772818851e-09
0.11336,5.149657217837e-09,5.149657217837e-09
0.085038,2.982067704814e-09,2.982067704814e-09
0.142601,1.41100424201e-08,1.41100424201e-08
0.171877,1.740656362676e-08,1.740656362676e-08
0.178314,2.026716081181e-08,2.026716081181e-08
0.211339,2.991473083863e-08,2.991473083863e-08
0.182172,1.2753615036579999e-08,1.2753615036579999e-08
0.237652,3.641796323165e-08,3.641796323165e-08
0.213959,3.089050190534e-08,3.089050190534e-08
0.176749,1.2304564935079999e-08,1.2304564935079999e-08
0.229288,4.632825224093e-08,4.632825224093e-08
0.169835,1.442220625989e-08,1.442220625989e-08
0.220275,5.351571855784e-08,5.351571855784e-08
0.191754,4.6243574221789996e-08,4.6243574221789996e-08
0.178309,4.503212587104e-08,4.503212587104e-08
0.236416,1.484539897093e-07,1.484539897093e-07
0.180717,3.5187368568879994e-08,3.5187368568879994e-08
0.239524,7.341909944127e-08,7.341909944127e-08
0.257936,1.892474773915e-07,1.892474773915e-07
0.248977,1.3636911390079999e-07,1.3636911390079999e-07
0.254867,1.4817962503189999e-07,1.4817962503189999e-07
0.227631,7.064850966117999e-08,7.064850966117999e-08
0.266038,1.1768369506189999e-07,1.1768369506189999e-07
0.278012,1.9240957964469999e-07,1.9240957964469999e-07
0.28193,3.865196281353e-07,3.865196281353e-07
0.27683,2.306577921362e-07,2.306577921362e-07
0.274693,2.022255187865e-07,2.022255187865e-07
0.219309,4.8784605642299995e-08,4.8784605642299995e-08
0.247819,7.657922784787e-08,7.657922784787e-08
0.276135,1.203967472136e-07,1.203967472136e-07
0.279526,1.444687934239e-07,1.444687934239e-07
0.319319,2.271512536513e-07,2.271512536513e-07
0.272886,6.288418667541999e-08,6.288418667541999e-08
0.28382,1.2060400110659999e-07,1.2060400110659999e-07
0.219033,2.6212682847999997e-08,2.6212682847999997e-08
0.194462,1.1210165687710001e-08,1.1210165687710001e-08
0.190404,1.157325476978e-08,1.157325476978e-08
0.176656,9.031226556737e-09,9.031226556737e-09
0.193914,1.359240114925e-08,1.359240114925e-08
0.227057,2.692218200837e-08,2.692218200837e-08
0.227724,3.039871802495e-08,3.039871802495e-08
0.223098,3.243858979372e-08,3.243858979372e-08
0.188193,1.3895386602349999e-08,1.3895386602349999e-08
0.157865,4.727135614640999e-09,4.727135614640999e-09
0.162452,3.704919937433e-09,3.704919937433e-09
0.17396,5.64658296862e-09,5.64658296862e-09
0.158198,7.627604501011e-09,7.627604501011e-09
0.202091,1.901297868217e-08,1.901297868217e-08
0.184732,1.662975629733e-08,1.662975629733e-08
0.187483,2.3511572468229998e-08,2.3511572468229998e-08
0.177946,1.404766886754e-08,1.404766886754e-08
0.203876,3.1094498951449994e-08,3.1094498951449994e-08
0.069358,1.785403465098e-09,1.785403465098e-09
0.110216,5.068808461101e-09,5.068808461101e-09
0.156084,8.655771325718e-09,8.655771325718e-09
0.109091,3.035499732276e-09,3.035499732276e-09
0.142062,4.408754158061e-09,4.408754158061e-09
0.158121,1.057251454358e-08,1.057251454358e-08
0.154913,8.227851252071e-09,8.227851252071e-09
0.09578,1.796871513844e-09,1.796871513844e-09
0.086778,2.416501438516e-09,2.416501438516e-09
0.0557,1.627999067981e-09,1.627999067981e-09
0.08476,2.941860449572e-09,2.941860449572e-09
0.10846,6.2785198268430005e-09,6.2785198268430005e-09
0.198305,5.222511895842999e-08,5.222511895842999e-08
0.140107,8.970136004467001e-09,8.970136004467001e-09
0.17699,1.608941579058e-08,1.608941579058e-08
0.1754,1.263192739369e-08,1.263192739369e-08
0.184325,1.3517691055439999e-08,1.3517691055439999e-08
0.145011,6.22116971388e-09,6.22116971388e-09
0.169259,1.151857921896e-08,1.151857921896e-08
0.145987,1.5944831527129998e-08,1.5944831527129998e-08
0.176286,2.555006254438e-08,2.555006254438e-08
0.22776,1.1689909103839999e-07,1.1689909103839999e-07
0.236904,1.0192845150069999e-07,1.0192845150069999e-07
0.182912,4.0936098099049996e-08,4.0936098099049996e-08
0.247381,1.094586762797e-07,1.094586762797e-07
0.24353,8.088290428217999e-08,8.088290428217999e-08
0.242101,1.437779471139e-07,1.437779471139e-07
0.238995,1.4881026902060002e-07,1.4881026902060002e-07
0.206762,8.055277843832999e-08,8.055277843832999e-08
0.212377,4.315282652318e-08,4.315282652318e-08
0.182454,1.9197434646939998e-08,1.9197434646939998e-08
0.239301,8.424762188887e-08,8.424762188887e-08
0.25072,1.78958801989e-07,1.78958801989e-07
0.268048,1.666202868924e-07,1.666202868924e-07
0.226557,6.513604956903e-08,6.513604956903e-08
0.243681,5.888241007858e-08,5.888241007858e-08
0.214617,2.2012435975529998e-08,2.2012435975529998e-08
0.2453,3.165931515604e-08,3.165931515604e-08
0.24373,4.8606367294319994e-08,4.8606367294319994e-08
0.25406,4.596881477507e-08,4.596881477507e-08
0.245372,5.467209658845e-08,5.467209658845e-08
0.289934,1.23937828014e-07,1.23937828014e-07
0.219457,3.2582483210860003e-08,3.2582483210860003e-08
0.206329,1.5820380499e-08,1.5820380499e-08
0.19914,1.650343011493e-08,1.650343011493e-08
0.204497,1.653826850742e-08,1.653826850742e-08
0.199592,1.599842146232e-08,1.599842146232e-08
0.23064,3.464840975475e-08,3.464840975475e-08
0.305734,1.811487847917e-07,1.811487847917e-07
0.225565,2.608280374172e-08,2.608280374172e-08
0.176452,8.578445885163e-09,8.578445885163e-09
0.174571,4.953486473496e-09,4.953486473496e-09
0.165386,5.669894096966e-09,5.669894096966e-09
0.184079,1.3168024130249999e-08,1.3168024130249999e-08
0.207081,3.1927955678299996e-08,3.1927955678299996e-08
0.181708,1.4538959286279999e-08,1.4538959286279999e-08
0.146426,8.515401224759e-09,8.515401224759e-09
0.186744,2.4523464927720002e-08,2.4523464927720002e-08
0.180629,1.21065881211e-08,1.21065881211e-08
0.169762,1.514088380695e-08,1.514088380695e-08
0.120828,9.758036351789e-09,9.758036351789e-09
0.071611,2.215366469976e-09,2.215366469976e-09
0.072033,2.512084960121e-09,2.512084960121e-09
0.110255,3.2965212066599997e-09,3.2965212066599997e-09
0.100443,2.236851790217e-09,2.236851790217e-09
0.130533,4.088842970366e-09,4.088842970366e-09
0.180502,1.799467122123e-08,1.799467122123e-08
0.169998,9.338554472356999e-09,9.338554472356999e-09
0.069839,1.631630945725e-09,1.631630945725e-09
0.083053,2.433891027062e-09,2.433891027062e-09
0.063029,2.3033013360059996e-09,2.3033013360059996e-09
0.140703,1.3423045110969998e-08,1.3423045110969998e-08
0.177737,2.647846129269e-08,2.647846129269e-08
0.180492,1.7326030685479996e-08,1.7326030685479996e-08
0.145379,6.877453969914e-09,6.877453969914e-09
0.175245,1.3252702149389999e-08,1.3252702149389999e-08
0.176158,1.0461584364659998e-08,1.0461584364659998e-08
0.151992,5.9401531734379995e-09,5.9401531734379995e-09
0.150776,6.716190702694e-09,6.716190702694e-09
0.157886,1.705906793283e-08,1.705906793283e-08
0.166839,3.282072649548e-08,3.282072649548e-08
0.221334,6.72765875144e-08,6.72765875144e-08
0.237365,1.1751887887079999e-07,1.1751887887079999e-07
0.179946,3.15361471282e-08,3.15361471282e-08
0.248965,1.0828127678279999e-07,1.0828127678279999e-07
0.22043,9.170165618911e-08,9.170165618911e-08
0.240799,1.37942269641e-07,1.37942269641e-07
0.24145,9.54562084993e-08,9.54562084993e-08
0.195913,3.794483226908e-08,3.794483226908e-08
0.202415,4.281056152274e-08,4.281056152274e-08
0.207107,4.731862977248e-08,4.731862977248e-08
0.198474,3.472864661904e-08,3.472864661904e-08
0.197364,2.6381051962979998e-08,2.6381051962979998e-08
0.222677,1.0762201201839999e-07,1.0762201201839999e-07
0.261319,1.1503479292469999e-07,1.1503479292469999e-07
0.264464,9.900617160939999e-08,9.900617160939999e-08
0.267586,6.946903762535e-08,6.946903762535e-08
0.223209,3.08324708153e-08,3.08324708153e-08
0.227739,3.135248070207e-08,3.135248070207e-08
0.222339,2.682793083322e-08,2.682793083322e-08
0.241513,4.0765853829799994e-08,4.0765853829799994e-08
0.293844,1.333461678329e-07,1.333461678329e-07
0.193363,1.729987721803e-08,1.729987721803e-08
0.215472,2.126109126724e-08,2.126109126724e-08
0.237741,2.238272959769e-08,2.238272959769e-08
0.275886,1.123681261681e-07,1.123681261681e-07
0.266851,9.581534988817e-08,9.581534988817e-08
0.27391,1.2668344863459998e-07,1.2668344863459998e-07
0.294661,1.8359635457569998e-07,1.8359635457569998e-07
0.263342,7.078194169134001e-08,7.078194169134001e-08
0.245161,6.316763104718e-08,6.316763104718e-08
0.239592,2.791502684817e-08,2.791502684817e-08
0.235221,3.529060074606e-08,3.529060074606e-08
0.20297,2.18840372542e-08,2.18840372542e-08
0.182167,1.230742701265e-08,1.230742701265e-08
0.104509,2.5633062793909997e-09,2.5633062793909997e-09
0.105649,3.772070198765e-09,3.772070198765e-09
0.167931,1.463024969153e-08,1.463024969153e-08
0.152734,6.511285687147999e-09,6.511285687147999e-09
0.10478,3.1102295645519998e-09,3.1102295645519998e-09
0.054924,1.693767636693e-09,1.693767636693e-09
0.080247,3.0087738493119997e-09,3.0087738493119997e-09
0.072579,2.301574220231e-09,2.301574220231e-09
0.072319,1.858899643249e-09,1.858899643249e-09
0.108569,3.7019492982999997e-09,3.7019492982999997e-09
0.06969,1.1680138563169998e-09,1.1680138563169998e-09
0.096837,1.3604540305839998e-09,1.3604540305839998e-09
0.10642,1.873200161866e-09,1.873200161866e-09
0.101658,2.7550259996489997e-09,2.7550259996489997e-09
0.077677,1.652662281248e-09,1.652662281248e-09
0.083589,2.1633654812989998e-09,2.1633654812989998e-09
0.106761,5.7319518340699994e-09,5.7319518340699994e-09
0.136461,1.2476289589279999e-08,1.2476289589279999e-08
0.127,6.4020628855369995e-09,6.4020628855369995e-09
0.174124,1.5613225298329998e-08,1.5613225298329998e-08
0.209346,4.15415755436e-08,4.15415755436e-08
0.218478,2.850579913555e-08,2.850579913555e-08
0.131423,4.5960623311679995e-09,4.5960623311679995e-09
0.158559,1.018485107134e-08,1.018485107134e-08
0.162849,1.3292475158379999e-08,1.3292475158379999e-08
0.200733,4.608724557106999e-08,4.608724557106999e-08
0.229198,7.41929460008e-08,7.41929460008e-08
0.227322,9.590101483061e-08,9.590101483061e-08
0.199285,4.861791429692999e-08,4.861791429692999e-08
0.217065,5.317108494147999e-08,5.317108494147999e-08
0.207805,6.444076210418e-08,6.444076210418e-08
0.19823,5.396032750449e-08,5.396032750449e-08
0.185112,3.0125932424829996e-08,3.0125932424829996e-08
0.211371,5.3512856480269995e-08,5.3512856480269995e-08
0.204663,6.584357488279999e-08,6.584357488279999e-08
0.196049,3.9673329736699994e-08,3.9673329736699994e-08
0.188232,2.355933955595e-08,2.355933955595e-08
0.174392,1.006513727505e-08,1.006513727505e-08
0.16469,3.039911279427e-08,3.039911279427e-08
0.24483,1.452484628309e-07,1.452484628309e-07
0.243895,7.508581551030999e-08,7.508581551030999e-08
0.256614,6.219788021259999e-08,6.219788021259999e-08
0.271762,1.266508801657e-07,1.266508801657e-07
0.240661,3.362714152391e-08,3.362714152391e-08
0.277407,7.40932667475e-08,7.40932667475e-08
0.255361,5.0728943235629996e-08,5.0728943235629996e-08
0.276998,9.717750142683e-08,9.717750142683e-08
0.244594,3.671542191427e-08,3.671542191427e-08
0.274469,6.657073997023999e-08,6.657073997023999e-08
0.279898,6.148818366757e-08,6.148818366757e-08
0.288953,1.055840154039e-07,1.055840154039e-07
0.284695,1.111048643441e-07,1.111048643441e-07
0.305177,2.86859126378e-07,2.86859126378e-07
0.27312,8.463015335994998e-08,8.463015335994998e-08
0.301361,1.77458678573e-07,1.77458678573e-07
0.295991,1.616906050089e-07,1.616906050089e-07
0.252426,5.3412288996e-08,5.3412288996e-08
0.21466,2.5875352464059998e-08,2.5875352464059998e-08
0.189127,1.319960567585e-08,1.319960567585e-08
0.155817,6.920464087327999e-09,6.920464087327999e-09
0.131832,4.109331498074e-09,4.109331498074e-09
0.10617,3.345216002282e-09,3.345216002282e-09
0.105322,3.48936601948e-09,3.48936601948e-09
0.097061,2.94152489565e-09,2.94152489565e-09
0.135664,6.992627919024e-09,6.992627919024e-09
0.110989,3.5792549936439996e-09,3.5792549936439996e-09
0.076367,1.393052107183e-09,1.393052107183e-09
0.091048,2.587663546435e-09,2.587663546435e-09
0.030019,5.635114919873999e-10,5.635114919873999e-10
0.079298,1.312390865874e-09,1.312390865874e-09
0.097728,1.521825859367e-09,1.521825859367e-09
0.113583,2.175820453345e-09,2.175820453345e-09
0.162787,4.955105027708e-09,4.955105027708e-09
0.144601,5.1238886504739995e-09,5.1238886504739995e-09
0.076355,1.0837503449629999e-09,1.0837503449629999e-09
0.125075,3.1284580379029997e-09,3.1284580379029997e-09
0.121892,4.927046798288999e-09,4.927046798288999e-09
0.089043,2.356624801905e-09,2.356624801905e-09
0.099845,3.335889577097e-09,3.335889577097e-09
0.163493,1.323701006892e-08,1.323701006892e-08
0.17801,1.4206168749519999e-08,1.4206168749519999e-08
0.198862,2.724016869563e-08,2.724016869563e-08
0.171406,8.278914663613e-09,8.278914663613e-09
0.167796,9.92183601189e-09,9.92183601189e-09
0.165054,1.139906280733e-08,1.139906280733e-08
0.243511,1.1643227631749999e-07,1.1643227631749999e-07
0.203824,5.570698436082999e-08,5.570698436082999e-08
0.212504,6.142778396161e-08,6.142778396161e-08
0.198536,5.980044613224e-08,5.980044613224e-08
0.219985,8.320779949999e-08,8.320779949999e-08
0.213753,8.322674842734999e-08,8.322674842734999e-08
0.192739,5.390999441619e-08,5.390999441619e-08
0.212666,4.684243928022999e-08,4.684243928022999e-08
0.212726,6.160148246241e-08,6.160148246241e-08
0.193081,3.81820886304e-08,3.81820886304e-08
0.174502,1.549607750262e-08,1.549607750262e-08
0.191391,2.3419097755019997e-08,2.3419097755019997e-08
0.202107,2.696136286338e-08,2.696136286338e-08
0.160832,2.924895238045e-08,2.924895238045e-08
0.252216,9.628838222585999e-08,9.628838222585999e-08
0.257668,9.591078537128e-08,9.591078537128e-08
0.18016,1.209948227334e-08,1.209948227334e-08
0.265983,1.1187959913459999e-07,1.1187959913459999e-07
0.244599,6.522743866661e-08,6.522743866661e-08
0.247699,4.1033704813419994e-08,4.1033704813419994e-08
0.284377,8.395835466964e-08,8.395835466964e-08
0.274504,5.7993784339259996e-08,5.7993784339259996e-08
0.299146,1.444115518725e-07,1.444115518725e-07
0.258964,6.223281729742e-08,6.223281729742e-08
0.24821,5.742245444089e-08,5.742245444089e-08
0.315341,2.067742482762e-07,2.067742482762e-07
0.317966,1.985827848862e-07,1.985827848862e-07
0.287698,1.213570235845e-07,1.213570235845e-07
0.299643,1.3103578038759998e-07,1.3103578038759998e-07
0.340645,4.924905174728e-07,4.924905174728e-07
0.270991,9.99940818327e-08,9.99940818327e-08
0.229257,3.719546140738999e-08,3.719546140738999e-08
0.221839,3.052721543861e-08,3.052721543861e-08
0.243177,6.313762857886e-08,6.313762857886e-08
0.218293,2.9600889229229998e-08,2.9600889229229998e-08
0.167529,7.543765366676e-09,7.543765366676e-09
0.142173,4.937508185269e-09,4.937508185269e-09
0.148387,6.966652097768e-09,6.966652097768e-09
0.114818,3.2792697873759996e-09,3.2792697873759996e-09
0.119201,6.250254343531e-09,6.250254343531e-09
0.140366,5.703291581437999e-09,5.703291581437999e-09
0.110621,4.015682346136999e-09,4.015682346136999e-09
0.085171,2.5103578443460002e-09,2.5103578443460002e-09
0.079283,2.0407303920409996e-09,2.0407303920409996e-09
0.100684,1.3665433473449998e-09,1.3665433473449998e-09
0.143841,3.70698260713e-09,3.70698260713e-09
0.152342,4.568083055613e-09,4.568083055613e-09
0.146782,3.7245202341709998e-09,3.7245202341709998e-09
0.112105,2.046987485763e-09,2.046987485763e-09
0.077073,9.407589757191999e-10,9.407589757191999e-10
0.101138,1.600138223222e-09,1.600138223222e-09
0.102315,1.984959356358e-09,1.984959356358e-09
0.160609,8.852277623981e-09,8.852277623981e-09
0.159061,1.2161559748909999e-08,1.2161559748909999e-08
0.172785,1.161964016488e-08,1.161964016488e-08
0.197762,4.0178634466299996e-08,4.0178634466299996e-08
0.202507,4.450283890525e-08,4.450283890525e-08
0.189312,2.652287284119e-08,2.652287284119e-08
0.181665,1.7632470370129998e-08,1.7632470370129998e-08
0.185213,1.871719776916e-08,1.871719776916e-08
0.182194,3.911364553327e-08,3.911364553327e-08
0.148809,1.24224035771e-08,1.24224035771e-08
0.192112,3.785364055616e-08,3.785364055616e-08
0.197322,5.519279732153e-08,5.519279732153e-08
0.254688,1.897152790357e-07,1.897152790357e-07
0.221202,8.023775252096999e-08,8.023775252096999e-08
0.217515,6.662373775145e-08,6.662373775145e-08
0.291397,2.3478905307e-07,2.3478905307e-07
0.219852,4.917611811541e-08,4.917611811541e-08
0.161842,1.507288479158e-08,1.507288479158e-08
0.181553,1.276516203919e-08,1.276516203919e-08
0.191544,1.3546410523469999e-08,1.3546410523469999e-08
0.20764,3.559368489149e-08,3.559368489149e-08
0.221404,9.890254466289998e-08,9.890254466289998e-08
0.220561,4.847550126474e-08,4.847550126474e-08
0.270742,1.438391363585e-07,1.438391363585e-07
0.247396,1.1265828161829999e-07,1.1265828161829999e-07
0.243129,7.17167554411e-08,7.17167554411e-08
0.277499,9.720158235535e-08,9.720158235535e-08
0.282294,8.428660535922e-08,8.428660535922e-08
0.298291,1.3327313550869997e-07,1.3327313550869997e-07
0.250734,6.019294552864999e-08,6.019294552864999e-08
0.27403,9.198628486883e-08,9.198628486883e-08
0.246565,6.044461097014999e-08,6.044461097014999e-08
0.251781,4.6635876233539995e-08,4.6635876233539995e-08
0.229274,2.986795067421e-08,2.986795067421e-08
0.23185,5.70214675041e-08,5.70214675041e-08
0.261861,8.261722459726999e-08,8.261722459726999e-08
0.288229,9.96427371379e-08,9.96427371379e-08
0.308728,1.7015347230639997e-07,1.7015347230639997e-07
0.259212,8.105275378211e-08,8.105275378211e-08
0.225659,3.486385511114e-08,3.486385511114e-08
0.202498,1.883128610264e-08,1.883128610264e-08
0.201732,1.4693906244379999e-08,1.4693906244379999e-08
0.192866,9.82955868334e-09,9.82955868334e-09
0.156657,7.235420920057e-09,7.235420920057e-09
0.134847,5.6198866933549995e-09,5.6198866933549995e-09
0.152079,7.767866040407e-09,7.767866040407e-09
0.135383,4.271236265438999e-09,4.271236265438999e-09
0.14744,7.746943266447e-09,7.746943266447e-09
0.092562,1.241381734439e-09,1.241381734439e-09
0.12308,4.314374682882e-09,4.314374682882e-09
0.075798,1.949252471364e-09,1.949252471364e-09
0.095339,2.16086856535e-09,2.16086856535e-09
0.124698,1.8479053176869999e-09,1.8479053176869999e-09
0.133211,1.949212994432e-09,1.949212994432e-09
0.105701,1.4972613384299999e-09,1.4972613384299999e-09
0.102157,1.552953420249e-09,1.552953420249e-09
0.138768,2.7393832653439997e-09,2.7393832653439997e-09
0.132566,2.252385962959e-09,2.252385962959e-09
0.128649,2.838243372305e-09,2.838243372305e-09
0.143036,3.903212566869e-09,3.903212566869e-09
0.209293,2.0251271346679998e-08,2.0251271346679998e-08
0.210486,3.041421272076e-08,3.041421272076e-08
0.179312,2.790713146177e-08,2.790713146177e-08
0.159101,1.558026206011e-08,1.558026206011e-08
0.195123,2.540695866588e-08,2.540695866588e-08
0.158001,1.218485113879e-08,1.218485113879e-08
0.13982,9.289918892133e-09,9.289918892133e-09
0.190135,3.903271782267e-08,3.903271782267e-08
0.180088,3.00656314112e-08,3.00656314112e-08
0.196594,3.124618906266e-08,3.124618906266e-08
0.188856,2.86158410835e-08,2.86158410835e-08
0.183575,3.153496282024e-08,3.153496282024e-08
0.211315,3.9979078575039996e-08,3.9979078575039996e-08
0.192111,2.4171034617289997e-08,2.4171034617289997e-08
0.204658,3.4861585187550004e-08,3.4861585187550004e-08
0.234255,5.970412241815999e-08,5.970412241815999e-08
0.232705,6.03908236503e-08,6.03908236503e-08
0.204889,4.4220480149119994e-08,4.4220480149119994e-08
0.201669,3.7486505088559996e-08,3.7486505088559996e-08
0.208968,3.2075204634659996e-08,3.2075204634659996e-08
0.182347,1.71280538715e-08,1.71280538715e-08
0.260752,4.0236369479349995e-07,4.0236369479349995e-07
0.218251,6.194483307847999e-08,6.194483307847999e-08
0.233078,9.48689891358e-08,9.48689891358e-08
0.254071,9.292346723451e-08,9.292346723451e-08
0.27775,8.717207301143e-08,8.717207301143e-08
0.294992,1.2766247654820002e-07,1.2766247654820002e-07
0.227499,2.534132826643e-08,2.534132826643e-08
0.22516,3.2285517989889994e-08,3.2285517989889994e-08
0.195037,1.302570979039e-08,1.302570979039e-08
0.262086,7.418929438459e-08,7.418929438459e-08
0.231007,8.651241347770999e-08,8.651241347770999e-08
0.18092,2.4193240391539998e-08,2.4193240391539998e-08
0.176424,2.276299114518e-08,2.276299114518e-08
0.210349,3.554127926426e-08,3.554127926426e-08
0.238233,4.5329091092009994e-08,4.5329091092009994e-08
0.24627,4.726622414525e-08,4.726622414525e-08
0.254666,6.447441618870999e-08,6.447441618870999e-08
0.218756,2.022827603379e-08,2.022827603379e-08
0.216754,1.061228755257e-08,1.061228755257e-08
0.138183,2.770945072478e-09,2.770945072478e-09
0.101685,1.7530817270229999e-09,1.7530817270229999e-09
0.134097,2.6123662366339998e-09,2.6123662366339998e-09
0.13374,2.418889792902e-09,2.418889792902e-09
0.123805,3.273081778285e-09,3.273081778285e-09
0.097912,2.832608040262e-09,2.832608040262e-09
0.120492,2.670584842101e-09,2.670584842101e-09
0.12662,3.043543157171e-09,3.043543157171e-09
0.13683,3.92864558031e-09,3.92864558031e-09
0.109889,1.791650689587e-09,1.791650689587e-09
0.101965,1.87752288592e-09,1.87752288592e-09
0.096479,1.923849065622e-09,1.923849065622e-09
0.067053,7.887787090589999e-10,7.887787090589999e-10
0.043004,2.5558254007769997e-10,2.5558254007769997e-10
0.092871,8.589005964472999e-10,8.589005964472999e-10
0.080549,7.938495209744e-10,7.938495209744e-10
0.094028,9.732958630736e-10,9.732958630736e-10
0.122169,2.33279060421e-09,2.33279060421e-09
0.142231,2.7497064830619997e-09,2.7497064830619997e-09
0.143389,2.877858473567e-09,2.877858473567e-09
0.159465,7.403523565746e-09,7.403523565746e-09
0.17205,1.6958796525549997e-08,1.6958796525549997e-08
0.162793,1.2229262687289999e-08,1.2229262687289999e-08
0.201296,2.376748167992e-08,2.376748167992e-08
0.193941,1.927323035638e-08,1.927323035638e-08
0.201127,2.151709917126e-08,2.151709917126e-08
0.150027,7.682359005695e-09,7.682359005695e-09
0.197615,2.7019986107399998e-08,2.7019986107399998e-08
0.217288,5.286661910343e-08,5.286661910343e-08
0.244422,1.018119945513e-07,1.018119945513e-07
0.21446,4.148463006919e-08,4.148463006919e-08
0.20761,2.986883890518e-08,2.986883890518e-08
0.214213,2.869124202362e-08,2.869124202362e-08
0.183747,1.9239872348840002e-08,1.9239872348840002e-08
0.185719,1.579166103097e-08,1.579166103097e-08
0.191534,1.993812058359e-08,1.993812058359e-08
0.169929,2.167135528305e-08,2.167135528305e-08
0.210047,6.531547222497e-08,6.531547222497e-08
0.222676,4.891478082557e-08,4.891478082557e-08
0.164976,1.1365606107459999e-08,1.1365606107459999e-08
0.161903,1.1425018890119998e-08,1.1425018890119998e-08
0.248728,2.908295188139e-07,2.908295188139e-07
0.208077,6.329445069123e-08,6.329445069123e-08
0.229184,7.325201332657999e-08,7.325201332657999e-08
0.227198,7.160365403092e-08,7.160365403092e-08
0.267695,7.721855676161e-08,7.721855676161e-08
0.249125,5.968092972061e-08,5.968092972061e-08
0.211247,2.354858209198e-08,2.354858209198e-08
0.157986,7.251961754564999e-09,7.251961754564999e-09
0.187451,1.520404689815e-08,1.520404689815e-08
0.185757,2.1393635066429997e-08,2.1393635066429997e-08
0.15702,1.611734571997e-08,1.611734571997e-08
0.122699,1.1832914290009999e-08,1.1832914290009999e-08
0.12327,8.593368165458998e-09,8.593368165458998e-09
0.139446,5.139827461769e-09,5.139827461769e-09
0.18667,9.303370656712e-09,9.303370656712e-09
0.260444,3.760690973116e-08,3.760690973116e-08
0.201476,9.792815528881e-09,9.792815528881e-09
